wavelength (nm),DOMBlank1,DOMSTD15,DOM12053,DOM12081,DOM12086,DOM12096,DOM12114,DOM12147,DOM12201,DOMBlank2,DOM12267,DOM12310,DOM12316,DOM12336,DOM12343,DOM12979,DOM13057,DOM11873,DOM11903,DOMBlank3,DOM11908,DOM11914,DOM11916,DOM11946,DOM11992,DOM11997,DOM11999,DOM12006,DOM11962,DOM11928,DOMBlank4
514.4000244,-0.000849523,0.007647015,0.003479646,-0.00372312,0.004797365,-0.005081598,-0.001270745,-0.006840418,-0.003053055,-0.007532757,-0.008205808,-0.009078587,-0.007381459,-0.008350978,-0.008707907,-0.00697336,-0.006854738,-0.003649507,-0.008878475,-0.010601404,-0.005917417,-0.007191308,-0.00955218,-0.001481203,-0.010663493,-0.006290588,-0.007550718,-0.009263404,-0.009974663,-0.004120643,-0.012260855
513.5999756,-0.00063881,0.006860357,0.003480141,-0.003297026,0.005046424,-0.004497666,-0.001832892,-0.006848827,-0.002699935,-0.007434646,-0.008324568,-0.008757329,-0.007166611,-0.008429079,-0.008640717,-0.006724972,-0.007194211,-0.003768442,-0.008814913,-0.010537942,-0.006152333,-0.007063527,-0.009576793,-0.000903722,-0.010874549,-0.006297579,-0.007311162,-0.009083506,-0.009966163,-0.00442444,-0.011994675
512.7999878,-0.000392513,0.007860548,0.003929769,-0.002991925,0.004952077,-0.004264007,-0.001145185,-0.006141154,-0.002793,-0.007329692,-0.008055659,-0.008523666,-0.006822326,-0.00793652,-0.008224553,-0.006832467,-0.006551821,-0.003448829,-0.008240504,-0.00990195,-0.005535491,-0.006818758,-0.009497732,-0.000209884,-0.010142408,-0.005674352,-0.00681886,-0.008607016,-0.009018959,-0.004219352,-0.012048407
512,-0.001107851,0.007313948,0.00373795,-0.003317526,0.004569191,-0.004582714,-0.001192275,-0.006656199,-0.002846855,-0.008107137,-0.007976676,-0.008319388,-0.007342825,-0.007980641,-0.008606914,-0.006822988,-0.006904779,-0.003577421,-0.008581586,-0.010364991,-0.00585102,-0.006843527,-0.009227724,-0.000778883,-0.010497617,-0.005808366,-0.006833436,-0.009028086,-0.009344989,-0.003723069,-0.012375041
511.1999817,-0.001217882,0.007294151,0.004069122,-0.003364586,0.005198318,-0.004811286,-0.001006057,-0.006411915,-0.003046731,-0.007251545,-0.007368735,-0.008160489,-0.006913544,-0.00770511,-0.008106121,-0.006850865,-0.006747758,-0.003305144,-0.008641427,-0.010181756,-0.005750535,-0.0067762,-0.009023928,-0.000477954,-0.010467193,-0.005917315,-0.00680724,-0.008783256,-0.008997611,-0.003338796,-0.011758464
510.3999939,-0.00128556,0.007262589,0.003801454,-0.003588461,0.004488653,-0.005105237,-0.001456282,-0.006598582,-0.003494282,-0.008135084,-0.007930114,-0.008947607,-0.007386142,-0.008523565,-0.009227166,-0.007331066,-0.007397492,-0.003932239,-0.008841952,-0.010377931,-0.006484755,-0.007315998,-0.009642168,-0.000703735,-0.010846929,-0.00590991,-0.00742289,-0.009243233,-0.00956707,-0.004204636,-0.012420575
509.6000061,-0.001034568,0.007487231,0.004586405,-0.003021231,0.004614634,-0.004582202,-0.001346776,-0.006219756,-0.002606181,-0.007408283,-0.007548836,-0.00847305,-0.007287183,-0.008324974,-0.008534733,-0.006675777,-0.007005251,-0.003376607,-0.008526408,-0.010336429,-0.006114304,-0.007293089,-0.009450016,-0.00040503,-0.010932358,-0.005722383,-0.006556768,-0.008646401,-0.009255193,-0.003777783,-0.011919528
508.7999878,-0.000409892,0.00782254,0.00458549,-0.00295115,0.005329588,-0.004142592,-0.00108988,-0.006198984,-0.002811878,-0.007078859,-0.007287031,-0.008334726,-0.006255429,-0.008232631,-0.008408768,-0.006551923,-0.006316458,-0.003277039,-0.008208449,-0.009986857,-0.005946936,-0.007134272,-0.008983868,-0.000369753,-0.010509694,-0.005349337,-0.006950637,-0.00851529,-0.008710342,-0.003638571,-0.012251393
508,-0.001145444,0.007625597,0.004691061,-0.003145016,0.005245136,-0.005020036,-0.00099273,-0.006155753,-0.002833019,-0.007416528,-0.00762525,-0.008617065,-0.006983396,-0.007939417,-0.008347017,-0.006583591,-0.006974685,-0.003377583,-0.008863105,-0.010296388,-0.00616346,-0.007194517,-0.009579882,-0.000277771,-0.010830669,-0.005528182,-0.007291663,-0.008528032,-0.009439124,-0.003785789,-0.012281138
507.1999817,-0.000808907,0.00826938,0.005113132,-0.002953052,0.005291854,-0.004101463,-0.000597193,-0.005523019,-0.002038285,-0.006905034,-0.007378914,-0.008116334,-0.005926763,-0.007620723,-0.008095703,-0.0065738,-0.006485878,-0.002859302,-0.008590063,-0.010310594,-0.005411159,-0.006423749,-0.009228332,-4.62E-05,-0.010303415,-0.00486699,-0.006640037,-0.008563566,-0.009388411,-0.003404757,-0.011675869
506.3999939,-0.000632658,0.008540477,0.00515643,-0.002570362,0.005896182,-0.003750427,-0.000364839,-0.005654371,-0.001315085,-0.006701981,-0.007449965,-0.007459024,-0.006081631,-0.007101422,-0.007488946,-0.006078211,-0.006234812,-0.002471896,-0.007973373,-0.009935752,-0.00510534,-0.00602976,-0.008582653,0.000836326,-0.009688041,-0.004871905,-0.006274922,-0.008301662,-0.008800201,-0.002770675,-0.011448865
505.6000061,-0.000404409,0.008501248,0.004974307,-0.002937369,0.006133061,-0.00364006,0.000435232,-0.005175893,-0.001496682,-0.006371663,-0.007051659,-0.007786328,-0.005996724,-0.006999291,-0.00737413,-0.005730149,-0.005894996,-0.002000203,-0.007326026,-0.009829124,-0.005151592,-0.006181682,-0.008426693,0.000859072,-0.009270296,-0.004537015,-0.006467566,-0.008118367,-0.008792388,-0.002824892,-0.01139763
504.7999878,-0.001050114,0.00831595,0.004916654,-0.002972849,0.005155408,-0.003816171,-0.000279323,-0.005851428,-0.002254346,-0.007135036,-0.007841347,-0.008050221,-0.006476339,-0.007853499,-0.007862295,-0.006324469,-0.006545905,-0.00257556,-0.007747476,-0.010262967,-0.005696478,-0.00649771,-0.008917988,0.000196493,-0.010134771,-0.00529615,-0.006999597,-0.008375151,-0.00942352,-0.003411795,-0.011458144
504,-0.000752009,0.00878715,0.005160595,-0.003041848,0.005537029,-0.003690011,0.000184762,-0.005573367,-0.001645607,-0.006942587,-0.007388178,-0.008016322,-0.006394315,-0.007662639,-0.007816686,-0.005716354,-0.00617474,-0.002485383,-0.007849838,-0.009973904,-0.005514942,-0.00638702,-0.00901546,0.000405512,-0.010195612,-0.00497249,-0.006605976,-0.008832517,-0.009008716,-0.003113508,-0.012247114
503.1999817,-0.000957501,0.008050346,0.004951083,-0.00300411,0.005532048,-0.003571003,0.000292688,-0.005829106,-0.00197088,-0.007090472,-0.007792176,-0.008259858,-0.006716203,-0.007661977,-0.008228262,-0.006023786,-0.005858273,-0.002357187,-0.007655924,-0.010146606,-0.005465712,-0.006324418,-0.009353908,0.000401677,-0.009917282,-0.004370781,-0.006463078,-0.00860732,-0.009247287,-0.003461001,-0.01233871
502.3999939,-0.000797694,0.008512282,0.005087673,-0.002887434,0.006005327,-0.003580143,7.17E-05,-0.005594629,-0.002021023,-0.006830174,-0.007353871,-0.00789158,-0.006371255,-0.007520189,-0.007600069,-0.006142328,-0.005383343,-0.002390759,-0.007424009,-0.009916523,-0.005103856,-0.006409466,-0.00879391,0.000598326,-0.010189543,-0.004548287,-0.006645543,-0.00903265,-0.008890903,-0.002818462,-0.011817013
501.6000061,-0.000484729,0.009039381,0.006058558,-0.002815325,0.006738798,-0.002911091,0.000236092,-0.005273084,-0.001244056,-0.00662163,-0.006759226,-0.006895556,-0.005714668,-0.007154338,-0.007373061,-0.005949131,-0.005028531,-0.001655613,-0.007089453,-0.009437199,-0.004835709,-0.005729996,-0.008527575,0.000899744,-0.009604696,-0.003693142,-0.006428748,-0.008505695,-0.008602549,-0.002448421,-0.011442008
500.7999878,-0.000581889,0.00828777,0.005967376,-0.002805706,0.006567364,-0.00334116,-4.04E-05,-0.005504463,-0.00196083,-0.006983906,-0.007398409,-0.007402684,-0.005842438,-0.007486402,-0.007405585,-0.005685491,-0.005187301,-0.002082547,-0.007079979,-0.010163549,-0.004950788,-0.005710478,-0.008671827,0.000990049,-0.009181447,-0.004575286,-0.006562633,-0.008881925,-0.00941962,-0.002802928,-0.011942547
500,-7.42E-05,0.0089133,0.005936515,-0.003378816,0.006548048,-0.003527663,0.000370457,-0.005842847,-0.00165092,-0.006707537,-0.007472509,-0.007386499,-0.005799273,-0.007448285,-0.007818415,-0.006202506,-0.005447,-0.00184511,-0.007271197,-0.009659535,-0.004953091,-0.006215418,-0.009034475,0.000920289,-0.009952805,-0.004204995,-0.00611997,-0.00837703,-0.008984121,-0.002393642,-0.011918874
499.1999817,-0.000622319,0.008618074,0.006145374,-0.002905382,0.006882317,-0.003260339,0.000874687,-0.005332564,-0.001699398,-0.006830633,-0.006876753,-0.007746103,-0.00545109,-0.007182346,-0.007702771,-0.005766373,-0.005290268,-0.001278075,-0.007276187,-0.009244196,-0.004966758,-0.005908786,-0.008546663,0.001393656,-0.01017857,-0.004172743,-0.006281199,-0.008253001,-0.008600621,-0.002119128,-0.011494245
498.3999939,-0.000887034,0.008993421,0.005567967,-0.003177242,0.006085701,-0.003302318,0.001058186,-0.0053882,-0.001677171,-0.007083086,-0.007368124,-0.008096669,-0.005645684,-0.007615839,-0.00815932,-0.006384367,-0.005774547,-0.001453134,-0.007472916,-0.009586212,-0.005386564,-0.006028994,-0.008556257,0.001019109,-0.009855998,-0.004262879,-0.006238078,-0.008720694,-0.00901622,-0.002242603,-0.011557013
497.6000061,-0.000777643,0.009390942,0.006091476,-0.002667983,0.006446622,-0.003456327,0.001072199,-0.005152002,-0.001557094,-0.006763151,-0.006997712,-0.00777631,-0.005152973,-0.007530976,-0.007899358,-0.006002034,-0.005130922,-0.001842584,-0.007157241,-0.009486842,-0.004879226,-0.005908429,-0.008521839,0.001183824,-0.009317121,-0.004064177,-0.005500015,-0.008466094,-0.008786807,-0.002164875,-0.011549754
496.7999878,-0.000259973,0.009666578,0.006456895,-0.002566399,0.006749104,-0.003033725,0.001522976,-0.00479229,-0.00082565,-0.006503066,-0.006693671,-0.00743597,-0.005022595,-0.00687767,-0.007673015,-0.005332103,-0.005295281,-0.001310956,-0.006928931,-0.009539214,-0.005036873,-0.005715026,-0.008003768,0.001460688,-0.009392313,-0.004001189,-0.005509166,-0.007877446,-0.008490007,-0.001980465,-0.011383459
496,-0.001361433,0.00896459,0.006355701,-0.003102713,0.006641533,-0.003538293,0.000810235,-0.005243008,-0.001133412,-0.007087416,-0.007093528,-0.007787244,-0.005721106,-0.007594777,-0.007948567,-0.005815569,-0.005303515,-0.002174302,-0.007599712,-0.010092132,-0.005409983,-0.005905773,-0.008608081,0.001167238,-0.009894055,-0.004382057,-0.006495925,-0.008691161,-0.009113012,-0.002436992,-0.011907843
495.1999817,-0.001279159,0.009515045,0.006267582,-0.002533408,0.00693918,-0.00320741,0.001434638,-0.005399143,-0.001083115,-0.006644676,-0.007075701,-0.007838042,-0.00569985,-0.006858306,-0.007794363,-0.005819962,-0.005328165,-0.001467375,-0.007441466,-0.009980937,-0.004831203,-0.005814496,-0.008171565,0.0014042,-0.009800425,-0.004376265,-0.006323296,-0.008489043,-0.008820088,-0.002075024,-0.011958614
494.3999939,-0.00103746,0.009428796,0.006521401,-0.002745467,0.007583579,-0.003057784,0.001277616,-0.005091473,-0.00109112,-0.006810654,-0.006928829,-0.007492864,-0.005363911,-0.007102492,-0.007688224,-0.005642771,-0.005258609,-0.001859441,-0.007386956,-0.009576691,-0.004620826,-0.005625089,-0.008448729,0.001400928,-0.009322846,-0.004221761,-0.006245069,-0.008903127,-0.008522803,-0.001810207,-0.011527218
493.6000061,-0.001083115,0.00945332,0.006671368,-0.002986475,0.007200052,-0.003365768,0.001321442,-0.005202853,-0.001302336,-0.006861414,-0.007151588,-0.007855634,-0.005504769,-0.007395762,-0.007727946,-0.005517294,-0.005557573,-0.002015045,-0.007401819,-0.009444089,-0.004846358,-0.006042013,-0.00821551,0.001164072,-0.009722569,-0.004542446,-0.005958936,-0.009108551,-0.009173742,-0.002169872,-0.01206734
492.7999878,-0.00042515,0.00975081,0.007378871,-0.001878875,0.00816858,-0.002550187,0.001743992,-0.004287281,-0.000957759,-0.006079488,-0.005887591,-0.007139162,-0.00469366,-0.006672361,-0.007069334,-0.00504327,-0.005032063,-0.00136102,-0.006700196,-0.008510671,-0.003964099,-0.004776826,-0.007764716,0.002193594,-0.008759156,-0.003442717,-0.004978069,-0.008059927,-0.008131933,-0.001000375,-0.011296757
492,0.000184062,0.01092781,0.008024293,-0.000810096,0.008948945,-0.001423722,0.002474903,-0.004114694,-5.28E-06,-0.005868437,-0.005098586,-0.006239149,-0.004376162,-0.005836206,-0.006332173,-0.00420961,-0.004164283,-0.000469059,-0.006284107,-0.008593971,-0.003798209,-0.004167154,-0.006870332,0.00300778,-0.008131985,-0.003154525,-0.004493926,-0.00785121,-0.007443145,-0.000294741,-0.010661472
491.1999817,-0.00038315,0.010062544,0.007149207,-0.001745911,0.008402426,-0.002660573,0.00207042,-0.004499613,-0.000468697,-0.006062895,-0.005623453,-0.007006118,-0.004936251,-0.006012093,-0.007223897,-0.005134248,-0.004428078,-0.000647495,-0.006748624,-0.009220121,-0.003666499,-0.005329188,-0.00807309,0.002615353,-0.009117879,-0.00349346,-0.005381144,-0.008204689,-0.008027148,-0.000629608,-0.01133373
490.3999939,-0.000352062,0.010805372,0.007525499,-0.001378361,0.00846226,-0.001890319,0.002555251,-0.004399277,-0.000470869,-0.005499044,-0.005505741,-0.006814324,-0.004630251,-0.005851632,-0.006880014,-0.00432014,-0.00377106,-0.000485298,-0.006345337,-0.008327514,-0.003586561,-0.004665645,-0.00759549,0.002326405,-0.008808166,-0.002985704,-0.00477442,-0.007645089,-0.008309738,-0.000230117,-0.011120071
489.6000061,0.000471147,0.010937393,0.008083995,-0.000897057,0.009154527,-0.001942791,0.003161361,-0.003960816,0.000249794,-0.005577354,-0.005423021,-0.006166625,-0.003519241,-0.005801981,-0.006739296,-0.004325624,-0.003912846,-1.45E-05,-0.006091382,-0.007762122,-0.003036552,-0.004153617,-0.00733463,0.002970689,-0.008318525,-0.00236074,-0.004395331,-0.007274761,-0.00738492,-0.000237568,-0.010947756
488.7999878,0.000785728,0.011194143,0.008135161,-0.001121639,0.009508166,-0.001647052,0.002910643,-0.004085103,0.000665676,-0.005177632,-0.005433451,-0.005774599,-0.003626044,-0.005609706,-0.006361,-0.003706078,-0.003366384,0.000152754,-0.005592278,-0.008056777,-0.002704978,-0.004458569,-0.007014319,0.003473435,-0.007914965,-0.002258827,-0.004352483,-0.006712329,-0.007184383,0.000514452,-0.010654299
488,0.000243293,0.010401623,0.008111081,-0.001883154,0.0086355,-0.002289522,0.003124127,-0.004340027,3.83E-05,-0.005867875,-0.005426549,-0.006095722,-0.003770392,-0.006067592,-0.006794447,-0.003967228,-0.003952864,-5.85E-06,-0.006605518,-0.00876291,-0.003213885,-0.004252369,-0.007365069,0.003234638,-0.008565191,-0.002400181,-0.004527025,-0.007239019,-0.007574071,-0.000192704,-0.011060268
487.1999817,0.000397298,0.010328506,0.008697374,-0.001363652,0.009408162,-0.002189189,0.003349012,-0.004602949,0.000212705,-0.005398478,-0.005198812,-0.006229402,-0.003535417,-0.005752068,-0.006729814,-0.003604326,-0.003720092,-0.000215835,-0.006379265,-0.008871729,-0.003172925,-0.003896119,-0.007369905,0.003287582,-0.008441266,-0.002447803,-0.004225761,-0.007271808,-0.007817551,0.000110392,-0.011256199
486.3999939,4.94E-05,0.010495518,0.008226403,-0.00175741,0.009298185,-0.001778138,0.00312384,-0.004741954,0.00042409,-0.006067133,-0.00545063,-0.006177599,-0.003703204,-0.005983448,-0.006781603,-0.003548358,-0.004022527,-0.000638706,-0.006129363,-0.008726022,-0.003240658,-0.004299635,-0.008083457,0.003148636,-0.008423443,-0.00255451,-0.004541934,-0.00757804,-0.007950092,-3.05E-06,-0.01091701
485.6000061,0.000163941,0.011409773,0.008648889,-0.001790306,0.00964588,-0.001706566,0.003652345,-0.004523695,0.000260672,-0.005470262,-0.004829565,-0.005927887,-0.003523452,-0.005493523,-0.006885314,-0.003642422,-0.003133246,0.000367866,-0.006474758,-0.008409784,-0.003070688,-0.004325317,-0.007413525,0.003495563,-0.008119434,-0.002070439,-0.004512423,-0.006795058,-0.007367309,0.000251426,-0.010193033
484.7999878,0.000116658,0.011293205,0.009124337,-0.001416085,0.010109676,-0.001934699,0.003824774,-0.003806729,0.000529639,-0.004886034,-0.004942343,-0.005966545,-0.002925181,-0.005257227,-0.006067643,-0.003215529,-0.002854518,0.000571602,-0.005738375,-0.008389725,-0.002286896,-0.00399175,-0.006780227,0.004180318,-0.007955175,-0.001545074,-0.004065407,-0.00638656,-0.007271299,0.000460548,-0.010273484
484,0.000191262,0.011281196,0.009075936,-0.000728131,0.010018091,-0.001590779,0.004212623,-0.003465008,0.000610509,-0.004883014,-0.004927191,-0.005942186,-0.002943694,-0.005131178,-0.005818685,-0.002753441,-0.003003391,0.00116986,-0.005424862,-0.008257014,-0.002411147,-0.004002266,-0.006823447,0.004201593,-0.007710756,-0.001502408,-0.003924082,-0.006289211,-0.007001583,0.001324142,-0.010557244
483.1999817,7.90E-05,0.011057318,0.008887644,-0.001534395,0.010206344,-0.001364581,0.004352852,-0.003526071,0.00043334,-0.004851273,-0.004722699,-0.005535031,-0.002397555,-0.004854242,-0.006213377,-0.00301465,-0.003308535,0.000745819,-0.005477522,-0.007770665,-0.00221206,-0.004058381,-0.00677146,0.004233561,-0.007712282,-0.00192805,-0.003874158,-0.00634049,-0.006953184,0.001266089,-0.010391024
482.3999939,0.000532801,0.011908874,0.010010118,-0.000902999,0.010505198,-0.000700995,0.005182285,-0.003543223,0.001072874,-0.004519749,-0.004479578,-0.005731223,-0.002075333,-0.004720804,-0.005583078,-0.002699061,-0.002984727,0.001739132,-0.005248379,-0.007678967,-0.001917174,-0.003158071,-0.006449867,0.004662513,-0.006996591,-0.001600734,-0.0035196,-0.006138193,-0.00706969,0.001223825,-0.010028545
481.6000061,-0.000219354,0.012027685,0.009815092,-0.001565709,0.010686392,-0.000907338,0.004163669,-0.004125617,0.001276162,-0.00531446,-0.004594906,-0.005888765,-0.001796132,-0.005094748,-0.00613605,-0.003075366,-0.002909034,0.001516664,-0.005556295,-0.008490109,-0.002597742,-0.003372394,-0.006444358,0.004817623,-0.007588978,-0.001245089,-0.003478053,-0.006228381,-0.007083646,0.001248175,-0.010683092
480.7999878,6.58E-05,0.01202167,0.010255215,-0.000893596,0.010441846,-0.00097119,0.004480205,-0.003452783,0.001579817,-0.004697655,-0.004078486,-0.005733981,-0.001967375,-0.00471092,-0.005824202,-0.003040768,-0.003157403,0.001825504,-0.005197532,-0.007913084,-0.001738692,-0.003228068,-0.006268544,0.005345993,-0.007148481,-0.00116145,-0.003296307,-0.006089902,-0.006537338,0.001415445,-0.010133153
480,0.000441943,0.012100716,0.010157795,-0.000872619,0.011011516,-0.000742499,0.004602494,-0.003101428,0.001486636,-0.004465897,-0.003942244,-0.005033342,-0.002232714,-0.004971466,-0.005735872,-0.002351369,-0.002605667,0.001640641,-0.005255284,-0.007543442,-0.001819178,-0.003213422,-0.006290537,0.005536112,-0.00705064,-0.000708852,-0.002653473,-0.005794471,-0.006917467,0.001955161,-0.009734821
479.1999817,0.000604936,0.012249986,0.010237881,-0.000528891,0.011501441,-0.000397944,0.005362294,-0.003546663,0.00160559,-0.004240116,-0.004128489,-0.005521281,-0.001956655,-0.004537477,-0.004928112,-0.002339114,-0.002535364,0.001650801,-0.005228737,-0.007390774,-0.001682947,-0.003186853,-0.005955923,0.005744883,-0.006919098,-0.000642222,-0.002916079,-0.005617219,-0.006773754,0.002143904,-0.009405334
478.3999939,0.000167773,0.012161435,0.010685994,-0.000531579,0.011674169,-0.000604379,0.005343058,-0.003136895,0.002042201,-0.00443182,-0.00402858,-0.005558289,-0.001829386,-0.00456258,-0.005217739,-0.002350699,-0.002449142,0.002080018,-0.004966144,-0.007212033,-0.001217366,-0.003090068,-0.005664081,0.005531445,-0.007199303,-0.000672979,-0.002904148,-0.005480691,-0.006358603,0.002607644,-0.009438212
477.6000061,0.000430205,0.012298714,0.010470697,-0.000756505,0.011708633,-0.000538508,0.005401214,-0.003327083,0.001654543,-0.004594137,-0.003696838,-0.005003659,-0.002002986,-0.004425209,-0.005604544,-0.001987371,-0.002675032,0.001912388,-0.004865505,-0.007209335,-0.001737764,-0.002842071,-0.005653912,0.005559368,-0.006941058,-0.000593005,-0.002746033,-0.005749207,-0.006516836,0.002542414,-0.00942732
476.7999878,0.000238967,0.012505995,0.010850808,-0.001119264,0.011901691,-0.000673703,0.005326182,-0.00336921,0.001952587,-0.004271953,-0.003966664,-0.005473381,-0.001453547,-0.004181306,-0.005004478,-0.001300013,-0.002444508,0.00218428,-0.004952835,-0.007201849,-0.001007503,-0.002739911,-0.005796464,0.005589154,-0.006901365,-0.000244036,-0.002776076,-0.005166429,-0.006069328,0.002226116,-0.010135176
476,-0.000116109,0.012992674,0.011039449,-0.000430426,0.011734695,-0.000448786,0.005105902,-0.003039071,0.001957969,-0.004118797,-0.003996777,-0.005605361,-0.001240185,-0.004547979,-0.005023311,-0.00134786,-0.002585802,0.002150356,-0.004590654,-0.007929605,-0.00073454,-0.002514723,-0.00546653,0.006215401,-0.006815751,-0.000409013,-0.003051358,-0.005247714,-0.005558646,0.002699113,-0.009363129
