wavelength (nm),DOMBlank1,DOMSTD16,DOM12101,DOM12117,DOM12126,DOM12146,DOM12172,DOM12206,DOM12210,DOMBlank2,DOM12253,DOM12259,DOM12260,DOM12262,DOM12290,DOM12291,DOM12306,DOM12207,DOM12470,DOMBlank3,DOM12534,DOM13288,DOM13296,DOM13315,DOM13432,DOMBlank4
243.1999969,0.008952988,0.364465475,0.068685174,0.123746477,0.159607142,0.196693689,0.027697178,0.0283805,0.030929862,0.03115182,0.036706135,0.07445696,0.065046936,0.170266569,0.287039191,0.156530663,0.046232425,0.056911878,0.12910904,0.043976836,0.243963867,0.109310135,0.072097182,0.087750584,0.210826889,0.040781781
242.3999939,0.006669817,0.366918743,0.071796201,0.124226935,0.15980202,0.20064199,0.025544027,0.030099228,0.031015679,0.031432886,0.03747312,0.075226128,0.063609309,0.173731819,0.286688238,0.157066569,0.047297742,0.057560444,0.129290149,0.04462374,0.244817168,0.107814089,0.072421581,0.091471806,0.211882919,0.042238992
241.5999908,0.006328015,0.372972131,0.071228296,0.126043543,0.160834014,0.201704904,0.027013056,0.028258789,0.031636141,0.030475428,0.037319157,0.076180324,0.0656038,0.17560783,0.294275612,0.15847823,0.047505904,0.056977808,0.1311066,0.043890398,0.249812871,0.11096099,0.073173113,0.089873239,0.212927029,0.041644346
240.7999878,0.010576435,0.373560309,0.076498836,0.128933027,0.164759427,0.2033723,0.029521184,0.031601563,0.034113698,0.033000451,0.039751541,0.07713984,0.068427399,0.177942589,0.29579401,0.163242191,0.050158948,0.059420507,0.132486299,0.044829305,0.253436953,0.115588054,0.076934345,0.094506495,0.218564048,0.043355182
239.9999847,0.007777737,0.378838569,0.072868846,0.128815517,0.165097833,0.205617815,0.027439613,0.029148523,0.030399045,0.031678017,0.038745105,0.075211808,0.06571883,0.18007353,0.296710372,0.163009137,0.048075553,0.058126189,0.134775206,0.042346478,0.253349721,0.114795364,0.075116768,0.093351133,0.218146175,0.043440141
239.1999969,0.007733148,0.383847743,0.073273703,0.131955683,0.168527678,0.208456487,0.029261511,0.032276977,0.032598257,0.03329289,0.040515006,0.079491101,0.068106242,0.180439383,0.301363915,0.166747272,0.050084572,0.058476035,0.135331616,0.044889092,0.259185791,0.117053039,0.078418672,0.093500234,0.221843422,0.042547569
238.3999939,0.008180054,0.385286123,0.07517983,0.130617142,0.169958845,0.210399211,0.026517628,0.031025659,0.03380803,0.03120191,0.037870452,0.076877244,0.067198247,0.180565924,0.302905887,0.16581808,0.049614619,0.059764326,0.135301858,0.045183327,0.259152949,0.116701976,0.078476727,0.094864309,0.22428894,0.042288151
237.5999908,0.006840214,0.389344245,0.07581374,0.133149937,0.168527678,0.210265771,0.028246276,0.027794419,0.033362962,0.029590596,0.038810007,0.078178853,0.067710772,0.181971729,0.305424571,0.167228386,0.048399072,0.059280731,0.135845006,0.043998979,0.261507511,0.118092269,0.075443648,0.095281988,0.22741431,0.042087011
236.7999878,0.008790848,0.394298285,0.074882403,0.132434353,0.171243236,0.214054555,0.026750417,0.028855016,0.033412665,0.031518746,0.038801175,0.078447759,0.067311212,0.183014914,0.308097452,0.167659104,0.046338946,0.058465727,0.137231767,0.046424378,0.262393147,0.117351949,0.075979665,0.096009687,0.225853935,0.04163466
235.9999847,0.009412448,0.399222374,0.078911647,0.136074647,0.173600107,0.215693176,0.029908948,0.033856779,0.032866132,0.034093622,0.039188251,0.080822408,0.070481092,0.185336113,0.312490106,0.169947818,0.051809069,0.059134323,0.140677437,0.046667282,0.265910327,0.121035643,0.078853786,0.096408241,0.229814008,0.042858765
235.1999969,0.010071604,0.404557854,0.078373618,0.138041303,0.176419869,0.219128326,0.02937525,0.030748691,0.033934191,0.031871524,0.038951926,0.080811404,0.070489682,0.189051628,0.315898389,0.172306091,0.0492476,0.062907733,0.142115533,0.045137517,0.270562381,0.121394843,0.079505987,0.099373885,0.233796462,0.044316377
234.3999939,0.008191397,0.40660727,0.078939527,0.137549266,0.176615477,0.217617855,0.027316015,0.029474335,0.033346441,0.032141071,0.03778889,0.079278834,0.06922891,0.188416049,0.31742245,0.170182824,0.051851798,0.059780631,0.140496701,0.043595545,0.270110458,0.123359084,0.078100733,0.097156316,0.234766439,0.042875566
233.5999908,0.009714621,0.411858559,0.078049488,0.140789211,0.178148031,0.223442555,0.029108854,0.03096308,0.034156628,0.032128777,0.03872538,0.082451537,0.073495865,0.192196995,0.321278036,0.175343886,0.052261055,0.060977921,0.141250566,0.047246769,0.274140298,0.124095917,0.078243166,0.097750492,0.237263277,0.042037617
232.7999878,0.007900087,0.415717363,0.077783898,0.13941133,0.177872136,0.225160316,0.02908458,0.028962173,0.032499712,0.030769948,0.038057134,0.079998955,0.073752679,0.19165723,0.32325843,0.172445297,0.05101037,0.059102498,0.142133772,0.044449355,0.27394101,0.124788523,0.077472016,0.095309809,0.239367887,0.040442236
231.9999847,0.009807811,0.418914795,0.080276743,0.144427151,0.183019564,0.231005013,0.029664896,0.031546608,0.036554784,0.032068852,0.039689735,0.083025076,0.074585296,0.195765957,0.32837379,0.178381771,0.054321427,0.062796444,0.145906508,0.045915868,0.278974026,0.130892202,0.080747515,0.100108609,0.242949709,0.043547641
231.1999969,0.007948911,0.425520212,0.081468046,0.146538243,0.184581414,0.230045468,0.03046768,0.032044608,0.037658557,0.032599427,0.040266201,0.083267868,0.07624533,0.197663665,0.329727352,0.178561211,0.051340979,0.060965322,0.146986544,0.046679188,0.281944841,0.13168785,0.079978943,0.100746438,0.245906204,0.042633515
230.3999939,0.007572463,0.429543346,0.081858002,0.145991534,0.186048314,0.231233895,0.026625805,0.027566612,0.033541925,0.032378066,0.039322417,0.081544094,0.074404024,0.197500348,0.333267301,0.179349423,0.04942137,0.061961234,0.14592053,0.044548642,0.284027278,0.13155368,0.080087818,0.099482812,0.249530211,0.041144446
229.5999908,0.009393719,0.433397234,0.080585875,0.145935699,0.18434976,0.233175576,0.028916905,0.030309437,0.035611294,0.029588351,0.037711408,0.081380777,0.07598611,0.199105129,0.335914522,0.181387022,0.05016223,0.060669634,0.148197532,0.044335786,0.286880374,0.132249028,0.081081845,0.10222996,0.253759503,0.040361468
228.7999878,0.007514094,0.432875574,0.081098944,0.148229674,0.18804279,0.233455971,0.027218552,0.027835622,0.032955904,0.02794943,0.037404835,0.081029937,0.076335214,0.20297882,0.337836266,0.181189045,0.051166702,0.058991227,0.14843522,0.044571906,0.28875041,0.134178609,0.079007179,0.100532964,0.258298338,0.040104602
227.9999847,0.011952217,0.4423697,0.084487349,0.152803361,0.192841873,0.239942834,0.02915705,0.030425448,0.037121885,0.032823384,0.039892465,0.086069554,0.081920452,0.203513309,0.345543832,0.18645379,0.052100066,0.063239321,0.150890514,0.046040587,0.292259932,0.140870377,0.082319573,0.103653945,0.263107956,0.043297578
227.1999969,0.011609318,0.446133494,0.085076496,0.154927149,0.19535239,0.242096528,0.031258959,0.033443976,0.038841285,0.033447836,0.039400753,0.088977277,0.083177753,0.207948625,0.348107994,0.190754131,0.054191437,0.065803699,0.153990775,0.046291687,0.294608504,0.142395943,0.083007962,0.105199024,0.267766208,0.042309865
226.3999939,0.010305205,0.450725526,0.085922256,0.156164557,0.196271911,0.24689047,0.030534772,0.03326958,0.040891979,0.032483,0.041617852,0.090068541,0.085005246,0.210666999,0.350922227,0.189963862,0.055896372,0.064736776,0.155091569,0.046938702,0.299835295,0.14886196,0.084411226,0.105762638,0.271335959,0.044401813
225.5999908,0.009663217,0.457472593,0.084725171,0.156284511,0.199757755,0.247017503,0.029336337,0.03431667,0.042371619,0.033930104,0.039701335,0.087844312,0.091027476,0.209866449,0.353762567,0.191990286,0.053901937,0.062960006,0.15614453,0.044602856,0.304617643,0.150824755,0.086172074,0.105947211,0.276398391,0.042967178
224.7999878,0.01056214,0.457986504,0.089329414,0.156598955,0.202592328,0.250594258,0.030780897,0.033916585,0.041939359,0.033128612,0.043147914,0.090739317,0.091865286,0.215603724,0.357769072,0.194297046,0.054492574,0.063942365,0.156978399,0.047289543,0.305846274,0.155956954,0.086984105,0.10590367,0.281749666,0.045045473
223.9999847,0.012040192,0.463332593,0.089903682,0.158903271,0.203494862,0.251813233,0.031274401,0.035456136,0.042181935,0.032208949,0.042460043,0.091630265,0.094233029,0.217160344,0.36190021,0.196360558,0.055366218,0.065143712,0.161607236,0.048255913,0.311644048,0.158802927,0.088453196,0.108811967,0.288033664,0.04609317
223.1999969,0.008324921,0.466267288,0.088446245,0.156540752,0.202877626,0.253917813,0.03151691,0.033761334,0.040002976,0.033363353,0.042039782,0.089977235,0.094699413,0.216088474,0.362412542,0.193804339,0.05502601,0.068111934,0.161002979,0.04718126,0.311860889,0.161064252,0.087122276,0.1076594,0.290979683,0.042986553
222.3999939,0.009046676,0.47103411,0.093496732,0.161622509,0.207449019,0.257310361,0.031500764,0.033909112,0.043895151,0.033865172,0.042865049,0.092384465,0.098987691,0.219305784,0.368302465,0.197497532,0.054127187,0.067183562,0.161870793,0.047178838,0.315138787,0.166263998,0.090854622,0.110405646,0.299306244,0.043462746
221.5999908,0.010923934,0.477200419,0.093662009,0.165470675,0.21075809,0.261769503,0.032690626,0.034765776,0.046555351,0.033651277,0.044670615,0.093306623,0.10142006,0.225011274,0.369882554,0.201253176,0.056957711,0.069524378,0.16668886,0.048215471,0.320520192,0.172672689,0.09037564,0.111545391,0.30642271,0.046410378
220.7999878,0.010236158,0.479070485,0.092245482,0.167119891,0.210121155,0.263948679,0.033668567,0.03375059,0.047368754,0.033415433,0.044648211,0.09605328,0.106050074,0.224929705,0.37565437,0.203321278,0.057239834,0.066956237,0.167712688,0.047946028,0.323941678,0.175506949,0.091957346,0.111613095,0.309768587,0.045006968
219.9999847,0.011171116,0.481095851,0.092864901,0.168910921,0.21223481,0.264896244,0.033827927,0.035474312,0.046937201,0.033975143,0.044282153,0.09706755,0.107169218,0.225356907,0.378672689,0.20314689,0.05576149,0.067287155,0.168309808,0.048665524,0.324881643,0.182936519,0.091897272,0.111514539,0.318349928,0.044842534
219.1999969,0.010271356,0.495010525,0.095979981,0.170566961,0.216440961,0.270373464,0.035757937,0.037582032,0.049619727,0.034120809,0.045467071,0.097312652,0.112413108,0.22994405,0.383952767,0.204836562,0.057004109,0.069229573,0.172461703,0.047740776,0.334271163,0.188168287,0.095117584,0.116026528,0.324186415,0.047570914
218.3999939,0.009230092,0.498212993,0.096588008,0.172602683,0.219814897,0.272382617,0.035655834,0.037328046,0.050896876,0.03244777,0.044891674,0.100750424,0.115121372,0.228890672,0.386434019,0.206853673,0.056923829,0.068834081,0.169341832,0.04697112,0.335031629,0.193599016,0.095813699,0.116681993,0.331367314,0.046848152
217.5999908,0.012964456,0.497763753,0.097163342,0.173291057,0.220583677,0.276762456,0.035243422,0.037193026,0.052145626,0.033198267,0.043563839,0.10090068,0.120547183,0.23264268,0.390635848,0.21155332,0.056417711,0.071375452,0.174913421,0.046021476,0.336233646,0.198507264,0.096964791,0.11645174,0.336696357,0.044486724
216.7999878,0.012144371,0.505271673,0.099272594,0.174608499,0.225346386,0.276878297,0.035449985,0.038193636,0.053053927,0.034249805,0.045711484,0.102283582,0.121452808,0.235977367,0.396250725,0.21207574,0.060982566,0.070717759,0.175081894,0.0480203,0.344853222,0.204511851,0.0981474,0.117623672,0.34694925,0.047323085
215.9999847,0.012698821,0.506487727,0.102020137,0.177594036,0.227869585,0.281235188,0.037645485,0.038561583,0.057210393,0.035280369,0.048286751,0.104212664,0.125687137,0.240383446,0.400414199,0.216541961,0.059546374,0.072663866,0.178956151,0.050648946,0.346843094,0.210906521,0.10296829,0.121305883,0.357325465,0.048328005
215.1999969,0.012878587,0.51365912,0.101420619,0.179899901,0.228359953,0.283949435,0.040542457,0.038649913,0.056868561,0.032541558,0.047816515,0.105887123,0.131930292,0.246068209,0.404490382,0.216879815,0.059470911,0.073735595,0.182852596,0.049922384,0.353224665,0.219429359,0.103380896,0.120364524,0.362147957,0.048652928
214.3999939,0.013803917,0.519590676,0.103521362,0.18035683,0.232925668,0.285511136,0.037512772,0.038073778,0.05862743,0.033423204,0.047848217,0.106722377,0.133334324,0.249951482,0.411123425,0.220976427,0.059805974,0.075319402,0.183430553,0.051816184,0.355633587,0.223853171,0.102857396,0.124099806,0.372280121,0.049560647
213.5999908,0.0118832,0.525842547,0.103883721,0.182611093,0.235134289,0.29048866,0.039371248,0.040969547,0.059882209,0.034508698,0.049473293,0.106402248,0.138241261,0.250543833,0.412521213,0.219390199,0.060583737,0.072059318,0.186133862,0.050000742,0.358301431,0.227998227,0.104396641,0.124746569,0.376158804,0.046127111
212.7999878,0.012488571,0.53189671,0.107345574,0.18906866,0.241098702,0.296122164,0.040579461,0.040605266,0.061146554,0.036410689,0.050595313,0.113029011,0.144130305,0.254019678,0.421031863,0.224919453,0.063305348,0.075971305,0.192116603,0.051907662,0.365292043,0.237140983,0.109236926,0.127475187,0.387976646,0.050088611
211.9999847,0.016530778,0.537458003,0.109557152,0.191150188,0.239319876,0.297989368,0.039141934,0.042026524,0.062257953,0.038653504,0.050216567,0.109922692,0.146468997,0.256975442,0.426226318,0.227629885,0.062504798,0.077391148,0.192427456,0.051071133,0.369709879,0.24413459,0.108727172,0.128442437,0.394335002,0.050716322
211.1999969,0.012044504,0.539811134,0.11386881,0.191428617,0.23959142,0.302090555,0.040668257,0.039402142,0.061457176,0.036294978,0.050197445,0.112708971,0.148100853,0.25679937,0.427644819,0.228698313,0.061907589,0.076104067,0.191304743,0.050790891,0.376133144,0.245942369,0.106981441,0.126779154,0.398406535,0.049171321
210.3999939,0.013444949,0.546793521,0.110866554,0.194855213,0.243271798,0.303466678,0.040609218,0.03979798,0.061268482,0.033981159,0.048959725,0.114824064,0.150720686,0.261540502,0.431078374,0.230958223,0.065325193,0.076747052,0.192754403,0.052381009,0.376411676,0.250360221,0.107463092,0.128614426,0.405069679,0.049331691
209.5999908,0.009868792,0.550364018,0.112592645,0.194401279,0.243939623,0.305020332,0.03677341,0.039877255,0.062784538,0.032793485,0.048867334,0.115079872,0.153446212,0.26050365,0.428526998,0.232169688,0.06409277,0.079274148,0.193633452,0.050089713,0.381530821,0.254217237,0.108190283,0.129747257,0.416857481,0.048706789
208.7999878,0.012510178,0.553579569,0.112746455,0.198678896,0.24781321,0.309794247,0.039518256,0.04269357,0.070041597,0.037184738,0.052664381,0.117365241,0.160013229,0.266766757,0.439022958,0.238218039,0.066204309,0.083999343,0.197827503,0.052991219,0.386804998,0.259987652,0.112779848,0.134079441,0.422645092,0.051475745
207.9999847,0.010840643,0.558076799,0.115166694,0.204487681,0.252809912,0.313309908,0.043665327,0.044000011,0.069089644,0.037621632,0.053361595,0.117798895,0.162394121,0.269615144,0.447732717,0.241838902,0.06435243,0.079107299,0.199366912,0.051876213,0.386471629,0.263967663,0.112534449,0.133922502,0.42691496,0.050937217
207.1999969,0.013803115,0.563129187,0.118476629,0.204807311,0.254213572,0.319626659,0.046520658,0.050148863,0.069243386,0.039566569,0.052072253,0.119236283,0.167089313,0.2755858,0.445288092,0.239931315,0.067307979,0.082315691,0.203029126,0.054995012,0.394026279,0.273541123,0.116647959,0.134661332,0.433212906,0.050321367
206.3999939,0.013420866,0.569915474,0.12125314,0.204115465,0.258080244,0.32144025,0.043231174,0.044721402,0.07191059,0.036340628,0.05339865,0.12297523,0.166252792,0.274710506,0.452410877,0.240642726,0.064583413,0.083873004,0.205084756,0.053636558,0.397645354,0.275743783,0.114503533,0.137632415,0.439286172,0.051858801
205.5999908,0.010756572,0.567243934,0.11970444,0.201710463,0.254968792,0.321169108,0.044882115,0.04108591,0.071015649,0.032541726,0.049825232,0.119343869,0.167064786,0.275969029,0.448794633,0.242999077,0.066310175,0.084403053,0.205807716,0.049216315,0.39937216,0.273473084,0.11451678,0.134929583,0.443621874,0.047466341
204.7999878,0.015545427,0.578994155,0.12303938,0.210495532,0.262711316,0.326610953,0.049332649,0.045312807,0.077972069,0.037078492,0.057602827,0.126577959,0.173922166,0.283263713,0.4569861,0.250675857,0.069901891,0.085800208,0.212724254,0.057716638,0.404919624,0.284718454,0.117776148,0.139913201,0.457577884,0.052903082
203.9999847,0.014023573,0.571840823,0.127129227,0.212004036,0.260821939,0.327276021,0.048692308,0.046773303,0.073802933,0.035446193,0.055125453,0.128403395,0.173033416,0.287976444,0.461334765,0.246296823,0.066382557,0.087545745,0.211171642,0.055807851,0.406720638,0.284070194,0.117825821,0.138788655,0.459688991,0.049182221
203.1999969,0.015670737,0.579540014,0.131248906,0.209297389,0.265236944,0.335184246,0.052250396,0.050636295,0.079693168,0.037454922,0.0590562,0.129969895,0.176461756,0.288927496,0.466709316,0.251340121,0.072806612,0.089000247,0.214971677,0.057846181,0.411748529,0.288118362,0.126219183,0.143660411,0.458863139,0.054563187
202.3999939,0.014751549,0.574980795,0.129406959,0.215176493,0.264744252,0.338396847,0.052255273,0.047901195,0.078855865,0.040056169,0.059810519,0.132143349,0.180240184,0.29132095,0.47023204,0.254029989,0.07130605,0.090767197,0.214126214,0.054497473,0.409609944,0.29037571,0.120710328,0.142547563,0.469471514,0.054317322
201.5999908,0.009556905,0.576054931,0.129670143,0.2126638,0.262909502,0.336238682,0.049628258,0.047528371,0.074918725,0.035147868,0.053937837,0.13267079,0.181199372,0.291146666,0.468140066,0.251179278,0.066689916,0.09033414,0.209903181,0.054290071,0.41380614,0.285705209,0.120474614,0.141536415,0.467389852,0.052431915
200.7999878,0.012652925,0.578479648,0.134086207,0.221059665,0.26565212,0.33717674,0.052297346,0.046333905,0.080337539,0.034461528,0.057289068,0.13435407,0.177636311,0.296412766,0.473490179,0.253552556,0.071544811,0.094325781,0.213309839,0.054414663,0.409106225,0.289347082,0.119105153,0.146666378,0.472024322,0.05338829
199.9999847,0.014210896,0.577211797,0.133544475,0.218662918,0.268551081,0.342977017,0.053570781,0.048655421,0.077594563,0.036051843,0.056577299,0.138671488,0.181364849,0.301073313,0.474702805,0.257498652,0.071661271,0.091787763,0.216066584,0.053354099,0.413334489,0.294351161,0.124195345,0.144584894,0.479378581,0.048781361
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
