wavelength (nm),DOMBlank1,DOMSTD26,DOM12168,DOM12277,DOM12700,DOM12719,DOM12727,DOM12735,DOM12765,DOMBlank2,DOM13017,DOM13156,DOM13157,DOM13196,DOM13458,DOM13466,DOM13129,DOM13257,DOMBlank3,DOM13258,DOM13259,DOM13309,DOM13369,DOM13395,DOM13473,DOM13475,DOM13514,DOM13515,DOMBlank4,DOM13521,DOM13525,DOM13529,DOM13594,DOM13595,DOM13601,DOMBlank5
243.9999847,0.006571542,0.356465876,0.194148868,0.192872107,0.231403917,0.215491474,0.344811082,0.503454328,0.174802914,0.020427695,0.101467736,0.211678594,0.603583038,0.389757127,0.450216591,0.865103066,0.457924634,0.108129554,0.027466638,0.129239008,0.129710406,0.130601272,0.113969594,0.108414374,0.106860578,0.18751654,0.255829662,0.292781174,0.035926782,0.288491607,0.304756403,0.381598145,0.225979134,0.05220646,0.099511035,0.036633577
243.1999969,0.00600097,0.360376567,0.195291147,0.194329843,0.232841358,0.214271098,0.347019285,0.507000208,0.176272184,0.020028811,0.102852941,0.212766916,0.607758641,0.393096358,0.452465206,0.870604754,0.460609049,0.107447669,0.026853368,0.128315136,0.130695805,0.131711692,0.112398587,0.109359019,0.106954649,0.188276529,0.257106304,0.294353753,0.033764634,0.28909716,0.307941645,0.385175645,0.227159128,0.051572163,0.099190652,0.035586286
242.3999939,0.006063966,0.362309367,0.197466001,0.195078179,0.236384705,0.218657449,0.349941045,0.513910711,0.17678307,0.020795472,0.102764376,0.214846045,0.612548232,0.398359001,0.459312171,0.878266156,0.46619916,0.108314768,0.02781691,0.131048113,0.133412659,0.13383171,0.114573255,0.109872051,0.108625278,0.190410078,0.258349329,0.295250505,0.034762021,0.291128308,0.309883237,0.386343151,0.229360238,0.053018592,0.100717224,0.036113951
241.5999908,0.007268564,0.36725241,0.199446276,0.198057056,0.239700243,0.221201509,0.354413331,0.519501209,0.180201575,0.021407012,0.105685502,0.2186407,0.621497154,0.400720686,0.465458036,0.887443185,0.469721794,0.112333238,0.029580787,0.132628664,0.134534389,0.134712085,0.116905183,0.113484547,0.111968815,0.192586422,0.262590408,0.301451415,0.036660898,0.295510203,0.315952033,0.391420037,0.232001081,0.056159336,0.103778549,0.037861075
240.7999878,0.006513492,0.368370354,0.201868117,0.197854847,0.242910117,0.222734079,0.354712367,0.522560298,0.179576069,0.021041082,0.103898913,0.21751456,0.626307428,0.405771226,0.469591796,0.894805014,0.47472772,0.112280034,0.027526343,0.133395687,0.135533124,0.136037543,0.117777102,0.112749204,0.110846601,0.194724396,0.264056504,0.30260092,0.036179107,0.298486859,0.316079289,0.393654823,0.233944431,0.054226335,0.102965727,0.036954854
239.9999847,0.005571796,0.372039378,0.200800419,0.199512705,0.244235426,0.226057589,0.360463202,0.526353002,0.182781681,0.020284621,0.106319115,0.220857054,0.630761683,0.405769855,0.475521267,0.904860675,0.477309138,0.111939803,0.027724274,0.133625001,0.135957703,0.138464987,0.117131002,0.113809496,0.113752715,0.194960311,0.265604019,0.3053267,0.035917729,0.300816685,0.320316583,0.396784812,0.236819878,0.05321515,0.104140505,0.036636084
239.1999969,0.004923434,0.375475824,0.203068003,0.201320127,0.247794256,0.226270527,0.363122433,0.531926036,0.185660258,0.020911576,0.106917001,0.221171826,0.635974407,0.409864217,0.480053663,0.911913514,0.483289391,0.113049999,0.028962672,0.135497972,0.138363272,0.137819707,0.117490113,0.114077397,0.114629947,0.197590143,0.267862469,0.307203144,0.035723504,0.304002464,0.321806043,0.402270019,0.236690447,0.055027157,0.104801029,0.037026029
238.3999939,0.004637657,0.379350692,0.205607384,0.204071313,0.2539711,0.228159502,0.366623938,0.538334847,0.187260732,0.021175899,0.108293146,0.225302547,0.641084373,0.415588111,0.485916346,0.925004482,0.487875313,0.114504546,0.029010352,0.136843994,0.14059262,0.139501199,0.119842775,0.116588168,0.114478707,0.200062513,0.271265715,0.311465323,0.036559064,0.307580292,0.326311141,0.40608415,0.242024258,0.055682298,0.105599895,0.037874267
237.5999908,0.003938206,0.385152012,0.206811786,0.204368889,0.256295711,0.231072784,0.369919688,0.542796612,0.187031105,0.020179421,0.108161524,0.225575686,0.646547735,0.418098241,0.492299318,0.930874705,0.494060695,0.116057843,0.028159291,0.139169112,0.140716806,0.140210852,0.119334161,0.115461335,0.115730152,0.201654121,0.272495061,0.31287685,0.036075667,0.307999969,0.327708662,0.40981853,0.242962435,0.055673733,0.106165983,0.037057515
236.7999878,0.006440185,0.388178021,0.209538713,0.208640665,0.260519981,0.234624639,0.372289836,0.548789084,0.192548111,0.020904841,0.110137768,0.230166957,0.65444243,0.424300075,0.499619007,0.943285763,0.499028087,0.117466807,0.029431673,0.142751008,0.146088496,0.142558634,0.122574203,0.117444888,0.118388057,0.204848141,0.276036352,0.31619212,0.036286116,0.312988102,0.333180755,0.415608585,0.245814055,0.056656808,0.107865557,0.037447244
235.9999847,0.007000891,0.393983245,0.2132359,0.209935799,0.266674429,0.238305107,0.379088342,0.55497694,0.194005489,0.021102628,0.112543941,0.232708186,0.661397815,0.428903163,0.508457661,0.953256846,0.50379169,0.120644674,0.031255346,0.14310658,0.147414729,0.144740358,0.12520662,0.120450877,0.119464569,0.208158433,0.279413492,0.319256395,0.03672811,0.315737158,0.336129308,0.420550525,0.249509618,0.057671759,0.109273218,0.039891556
235.1999969,0.004970301,0.397870123,0.214171693,0.211886853,0.271004319,0.240136743,0.383469254,0.55842036,0.200191781,0.021194898,0.112911597,0.235987529,0.668304384,0.434295267,0.517452836,0.955899656,0.508007407,0.121644758,0.029393531,0.143932447,0.149942935,0.147211,0.124220528,0.11966823,0.119049408,0.2097065,0.280581623,0.322920591,0.03722639,0.320072889,0.34054026,0.423564374,0.253503591,0.059126493,0.111602016,0.040010497
234.3999939,0.004231235,0.399951339,0.216266766,0.212831527,0.274470449,0.241018623,0.388029635,0.565770745,0.1996997,0.021221887,0.112508722,0.236203075,0.673914373,0.437168062,0.525817215,0.966772974,0.51304853,0.122414298,0.028101956,0.145176604,0.15212895,0.147806808,0.125898585,0.120160066,0.121050179,0.210879982,0.283420503,0.324787289,0.035791498,0.322093993,0.341042072,0.428601861,0.253846943,0.05737479,0.110961556,0.03622961
233.5999908,0.004651289,0.406628341,0.220040783,0.2161818,0.283449978,0.2471582,0.391670883,0.572967708,0.203269526,0.022075843,0.115469404,0.239839166,0.681483567,0.442470282,0.537935555,0.978453219,0.521947861,0.123643331,0.03038522,0.148659021,0.156728134,0.150825992,0.128161699,0.121718854,0.125024647,0.214920983,0.286975175,0.331059516,0.038604841,0.327657163,0.345814705,0.432574362,0.257207781,0.060155299,0.113057859,0.039002672
232.7999878,0.006562449,0.410628051,0.220620289,0.217786014,0.287538528,0.249422446,0.396341294,0.577803195,0.207436577,0.021786397,0.114308082,0.241774947,0.687926233,0.448037058,0.54516077,0.991242766,0.525031745,0.125901207,0.029396301,0.149350122,0.157701999,0.152438849,0.129433602,0.123329133,0.123689346,0.216934621,0.290513068,0.331844986,0.038238071,0.330687195,0.350361526,0.437528491,0.25916484,0.061094824,0.11321862,0.037483592
231.9999847,0.004555406,0.415476441,0.222697109,0.220262662,0.295629382,0.252066881,0.400231987,0.584361076,0.211443916,0.020590087,0.116405614,0.246164516,0.693127513,0.450206131,0.552954793,1.000704765,0.531386137,0.12761949,0.030561099,0.150400698,0.161020294,0.155061305,0.131570146,0.123586252,0.12468423,0.218711451,0.292304635,0.335303396,0.036968946,0.332862645,0.352312893,0.442154259,0.262038469,0.061731022,0.114129178,0.039273195
231.1999969,0.005592772,0.418935984,0.225804642,0.223149806,0.302900732,0.256227523,0.404543638,0.588638842,0.217036158,0.020658275,0.118512847,0.249697387,0.700532019,0.453956932,0.56911993,1.010145307,0.539201081,0.128996536,0.029753374,0.152609795,0.165829614,0.156801119,0.13299939,0.125787795,0.127809152,0.220626265,0.294271678,0.338382602,0.036837649,0.337723583,0.354562968,0.448144615,0.26310572,0.062052187,0.115470178,0.038264193
230.3999939,0.005359018,0.424071372,0.227826938,0.224209547,0.31117034,0.258861542,0.410116226,0.593698442,0.221591711,0.020180289,0.118731096,0.249945909,0.704965532,0.460723728,0.582858622,1.021297693,0.543590069,0.130161956,0.029767152,0.152482569,0.168578237,0.158984751,0.133610278,0.125943407,0.130267948,0.223882869,0.298213989,0.341741383,0.037518613,0.340942949,0.358622313,0.453816891,0.268262774,0.064549319,0.115158692,0.038009834
229.5999908,0.005182102,0.428777695,0.230027005,0.22844772,0.321356118,0.263655067,0.414506376,0.600491643,0.225112379,0.021562887,0.120348133,0.253620535,0.713145673,0.463756889,0.596300602,1.030068517,0.551154077,0.133744106,0.030056726,0.156065732,0.174736872,0.161549255,0.136114284,0.128120288,0.131919175,0.226378158,0.300527901,0.346134037,0.03819615,0.344985247,0.362710714,0.460443646,0.270831734,0.065857232,0.118212216,0.039321113
228.7999878,0.00523201,0.432604164,0.233002991,0.230138242,0.330345631,0.267591894,0.41757682,0.609002948,0.229128614,0.021582475,0.122699998,0.25675118,0.716864169,0.467510432,0.611395061,1.041422963,0.555689097,0.13489759,0.029502817,0.15769805,0.178301528,0.163886428,0.136812642,0.130045012,0.133316696,0.229916886,0.304660767,0.349089295,0.039022807,0.349499703,0.367925048,0.465604723,0.274605751,0.066621199,0.118345864,0.039514627
227.9999847,0.00506439,0.435846627,0.235312045,0.232379824,0.341167182,0.269423038,0.420736581,0.613915324,0.234754533,0.021440217,0.123294711,0.258136541,0.724591672,0.473644465,0.625410974,1.050562501,0.563854098,0.138325393,0.031202467,0.159746826,0.181480572,0.166752324,0.138947472,0.13075316,0.132645071,0.231826276,0.30624789,0.351361066,0.037682496,0.353363156,0.369772971,0.471507818,0.2766895,0.069091246,0.121398918,0.038430791
227.1999969,0.006673339,0.442092687,0.24074617,0.23630178,0.351305962,0.27485925,0.427582592,0.621200502,0.241280541,0.02263931,0.125530303,0.262824476,0.732076705,0.479026824,0.646876335,1.059474945,0.572441042,0.141090632,0.031055048,0.16272752,0.18908383,0.171677664,0.142915055,0.132627502,0.138750389,0.2372749,0.310749739,0.356092155,0.040634118,0.360506058,0.376583368,0.479433745,0.281316906,0.072158977,0.121778473,0.04212717
226.3999939,0.004604639,0.444665283,0.240829498,0.236107037,0.363247663,0.277506113,0.434427291,0.62593621,0.246031031,0.020906823,0.124179803,0.265739024,0.739823639,0.485060751,0.66355747,1.072221875,0.577578008,0.141583636,0.032284088,0.164824158,0.193468124,0.173482299,0.144435346,0.133946881,0.137152478,0.237488359,0.314241022,0.358934254,0.038736675,0.362714708,0.376825839,0.48383531,0.282782883,0.071690857,0.122355796,0.038539544
225.5999908,0.00559681,0.448987156,0.245030925,0.239581943,0.380030751,0.286292702,0.440282822,0.634865761,0.255003631,0.021703908,0.127557471,0.272346944,0.745539904,0.4890486,0.688419402,1.082173586,0.583777607,0.145709872,0.031962126,0.16799368,0.200757295,0.176768988,0.147590175,0.135230169,0.142039955,0.24350673,0.316558898,0.364469558,0.041004851,0.367950171,0.381271303,0.495051742,0.287616491,0.075186543,0.124414571,0.040520716
224.7999878,0.004100714,0.454366505,0.245962665,0.242620826,0.39449662,0.289625704,0.44264698,0.636834621,0.262113363,0.022261905,0.128990859,0.274600059,0.754923284,0.493592501,0.70718801,1.089717507,0.591228306,0.149002537,0.032204099,0.170130238,0.208533749,0.181665391,0.149361029,0.137142539,0.142216876,0.245977446,0.321240515,0.367528409,0.04091977,0.371908903,0.387434125,0.498574942,0.28808257,0.076230638,0.125969946,0.040041011
223.9999847,0.00518053,0.456594646,0.247992605,0.244157895,0.407858878,0.292618066,0.450232208,0.644189715,0.269139648,0.01969099,0.129217193,0.274989426,0.76107198,0.497592717,0.734244585,1.102752328,0.599670649,0.150696039,0.029892227,0.17347686,0.213427618,0.183214352,0.150471225,0.139210194,0.143639296,0.24816373,0.322414964,0.370966792,0.038162231,0.378157526,0.388918221,0.504259646,0.293663502,0.079057023,0.126772568,0.04092614
223.1999969,0.003771503,0.461874515,0.251509547,0.24828352,0.426489919,0.297651649,0.455011845,0.650752902,0.277029008,0.023033394,0.13197431,0.278847188,0.763354242,0.50633949,0.757321835,1.114573479,0.607441127,0.154253155,0.031375866,0.175628185,0.223764494,0.188983619,0.154579654,0.14078638,0.14896138,0.251538605,0.325854987,0.376187146,0.03870444,0.385054439,0.394750446,0.512833357,0.294940054,0.081781588,0.128554627,0.040665697
222.3999939,0.00491558,0.466758311,0.256021529,0.250052899,0.443699986,0.303058982,0.461665481,0.660450697,0.285458058,0.021814322,0.134226665,0.285977185,0.773306787,0.509598911,0.785744727,1.122185349,0.616926253,0.157382444,0.032455187,0.17958042,0.231015101,0.193624601,0.156426325,0.142426208,0.148950845,0.255323976,0.329127252,0.379744977,0.03979991,0.390447706,0.400657445,0.522017121,0.300942719,0.084034026,0.128603041,0.041967355
221.5999908,0.004483893,0.469828963,0.257089555,0.253247559,0.464623392,0.308826506,0.468102157,0.665161848,0.293429583,0.021501005,0.133535996,0.287389666,0.77757293,0.515397191,0.811761022,1.136868834,0.623963296,0.162002713,0.032486126,0.184911087,0.240104422,0.198017895,0.161080837,0.14349097,0.152824014,0.26077193,0.334309101,0.385223121,0.039367817,0.393576801,0.404272348,0.529358208,0.304153413,0.08659187,0.131742686,0.042230204
220.7999878,0.003762285,0.474336207,0.259683102,0.254931361,0.480338901,0.313971609,0.472125441,0.669365645,0.303408265,0.021610143,0.135397419,0.291054875,0.783301354,0.521517575,0.841175675,1.144426465,0.632378697,0.165015996,0.031848151,0.187073797,0.250679582,0.200224087,0.164718583,0.145389706,0.155095637,0.263174981,0.337382197,0.388453424,0.03778892,0.401058614,0.40723905,0.539388597,0.307375938,0.087405548,0.133044854,0.042934228
219.9999847,0.00438049,0.477761924,0.261790365,0.256504715,0.501648367,0.318709642,0.478185087,0.677499056,0.312310815,0.019282635,0.135278463,0.293625593,0.796776593,0.527428269,0.872621656,1.154070616,0.637717724,0.168121591,0.031042537,0.187790573,0.257802337,0.204802424,0.166304842,0.146932066,0.156659484,0.267944694,0.340426981,0.389315039,0.038331989,0.40609622,0.412959009,0.544234097,0.309736252,0.091250353,0.134138137,0.039592884
219.1999969,0.003928045,0.481167048,0.264182329,0.260258019,0.524445295,0.324410528,0.483352304,0.684016466,0.322297633,0.019574128,0.135656044,0.299437881,0.796291351,0.531631112,0.905584455,1.17292273,0.650400639,0.172586247,0.031892695,0.193634749,0.26713866,0.210497424,0.170867026,0.149116889,0.158573538,0.270347357,0.340564281,0.394836724,0.037016273,0.413073212,0.416903198,0.552235544,0.312338591,0.094383359,0.131899178,0.040694326
218.3999939,0.004109599,0.486409009,0.267204791,0.263563722,0.54869169,0.330336273,0.492585748,0.693636298,0.33338517,0.021055592,0.140339792,0.304074049,0.80588764,0.538007081,0.93725723,1.182863951,0.657166719,0.177058503,0.031156659,0.199766561,0.280475706,0.215478554,0.174361795,0.153054386,0.163368538,0.277981371,0.348786026,0.401524186,0.037743002,0.419896632,0.421230257,0.564378381,0.317643166,0.098871119,0.13565141,0.042171951
217.5999908,0.00199063,0.489920735,0.270802259,0.265929133,0.567213118,0.335500956,0.49692452,0.697292507,0.341408551,0.020359652,0.139688328,0.304882884,0.813252866,0.545738816,0.971940637,1.19087255,0.668480098,0.181981444,0.030906819,0.200499818,0.289103061,0.219440043,0.177705213,0.154555604,0.16741693,0.280550122,0.351890177,0.40399766,0.037534669,0.424826443,0.426896691,0.570338726,0.319990665,0.099902093,0.13667284,0.043825936
216.7999878,0.004690564,0.495204866,0.27521795,0.269551694,0.594443679,0.343714714,0.504362047,0.706797004,0.35445106,0.020275237,0.144187242,0.31405589,0.820836425,0.55194968,1.009059191,1.205237627,0.680194199,0.184752137,0.032536399,0.204278514,0.302215755,0.227388874,0.182217896,0.156460136,0.169551954,0.287919879,0.355954886,0.408822089,0.039449848,0.433607936,0.431764156,0.582666099,0.326749384,0.105353564,0.139001474,0.044019949
215.9999847,0.00352834,0.50062114,0.276485086,0.271366239,0.618484914,0.34917137,0.514379919,0.715905666,0.365908325,0.018673643,0.143491551,0.31489107,0.826337218,0.554531515,1.040244818,1.217090487,0.687913418,0.188897312,0.030855818,0.2072189,0.311666071,0.22853139,0.183976144,0.15776141,0.171038434,0.292180449,0.360088319,0.414299697,0.037830744,0.440457732,0.43753469,0.590050638,0.327644736,0.107008562,0.138477698,0.041286133
215.1999969,0.004560323,0.507543266,0.280235738,0.276679307,0.642020583,0.357141018,0.518780351,0.72086519,0.376669169,0.019881371,0.147626206,0.320116103,0.834600151,0.563002229,1.074636102,1.233532548,0.699176371,0.193368971,0.032309435,0.212119073,0.324004769,0.235360682,0.188964814,0.1614739,0.175630748,0.297413647,0.361035138,0.416981608,0.038263682,0.447649241,0.443612367,0.599989891,0.332842231,0.110226408,0.14152351,0.0430043
214.3999939,0.004580205,0.511008322,0.284225464,0.279514343,0.667618454,0.36417222,0.527347267,0.727975965,0.388127953,0.020684881,0.146929562,0.325356692,0.839283109,0.570528984,1.114094734,1.248813152,0.709088683,0.199664891,0.03397895,0.218124226,0.334554613,0.241141409,0.19093281,0.163627744,0.181784898,0.30172357,0.368186265,0.42354387,0.038525626,0.453458041,0.448141754,0.611011386,0.338420034,0.115471833,0.144029275,0.042803571
213.5999908,0.003833601,0.513070226,0.284908712,0.282910138,0.687456846,0.369397908,0.532480657,0.735721767,0.397171646,0.018876528,0.147797093,0.326713026,0.847542524,0.576263607,1.150941014,1.257439494,0.719424427,0.201114222,0.033037767,0.219256416,0.346262008,0.245711535,0.192763671,0.16222094,0.181835249,0.304895848,0.369399369,0.42487523,0.036856554,0.461989731,0.451121062,0.620878398,0.340672493,0.117744543,0.142099157,0.040697906
212.7999878,0.002957293,0.522257805,0.289219141,0.28756237,0.713025451,0.377305269,0.540313721,0.744014561,0.410306484,0.022062117,0.153155044,0.334395587,0.860197485,0.583322465,1.181400537,1.269934535,0.728751779,0.210106418,0.03349103,0.226575419,0.358214647,0.249152765,0.201358363,0.168327391,0.187408164,0.3120206,0.373296559,0.433038205,0.039163351,0.468858093,0.457553864,0.632403612,0.345940858,0.123002477,0.146845892,0.041278075
211.9999847,0.002675853,0.526619554,0.293501705,0.290738046,0.733486176,0.381753504,0.54568398,0.747590542,0.420074046,0.020263275,0.150802031,0.338991463,0.8633793,0.586226583,1.221239209,1.279958606,0.737994194,0.213762164,0.032828216,0.229051143,0.367911339,0.256350398,0.202646151,0.172066659,0.191051558,0.315791875,0.376218796,0.435393244,0.037777539,0.478010207,0.462097615,0.641516566,0.350363582,0.124388821,0.147226557,0.041627023
