wavelength (nm),DOMBlank1,DOMSTD12,DOM12158,DOM12236,DOM12251,DOM12307,DOM12335,DOM12444,DOM12501,DOM12558,DOMBlank2,DOM12640,DOM12749,DOM12748,DOM12850,DOM12905,DOM13193,DOM13186,DOM13286,DOM13327,DOMBlank3,DOM13372,DOM13375,DOM13414,DOM13429,DOM13431,DOM13436,DOMBlank4
719.2000122,0.000898577,0.00350788,0.003206629,0.001223955,-0.000275753,0.00027655,-0.001555443,0.003192365,0.000966855,0.001707659,0.001350212,0.003809863,0.001249577,0.002822882,0.002454467,0.00242919,0.003241184,0.002177203,-0.000273632,0.002576161,0.002485343,0.002166719,0.000961692,0.002087405,0.003700981,0.004633235,0.002493674,0.002706094
718.4000244,0.001237194,0.003246687,0.003929717,0.001044875,0.000423857,0.001050402,-0.001129643,0.00308833,0.000670316,0.001794702,0.001132407,0.003399987,0.001369635,0.001962234,0.002281853,0.002451395,0.002401155,0.002197627,0.000538088,0.003142691,0.002490914,0.00171057,0.00111847,0.001983011,0.003434661,0.004563803,0.002360655,0.003187332
717.5999756,5.24E-05,0.003254485,0.003726541,0.00053065,0.000168317,0.000316079,-0.002413979,0.002057364,-0.000606861,0.00108001,0.000399578,0.00281569,0.000576501,0.001659194,0.001940132,0.00216867,0.001800368,0.001332711,3.91E-05,0.001896633,0.001600966,0.001709634,0.000114302,0.001748982,0.001787683,0.003416606,0.00162661,0.002054061
716.7999878,0.000623056,0.003238524,0.002953436,0.000676746,8.58E-05,0.000801781,-0.001809073,0.001802941,9.34E-05,0.001348498,1.99E-06,0.003154399,0.001026919,0.001756207,0.001545836,0.002380801,0.002291403,0.001871128,-0.00040984,0.002150096,0.002245475,0.001277096,-0.000330283,0.001372881,0.00261952,0.003960567,0.001752231,0.002493544
716,0.000544801,0.003382716,0.003784898,0.000891521,-4.35E-05,-0.000285791,-0.001432339,0.002488337,0.000184606,0.001162436,0.000444431,0.002887033,0.000943039,0.00124493,0.002018456,0.002671165,0.002552699,0.002444679,-0.000363235,0.002617306,0.001982829,0.001658077,-0.000129307,0.001700487,0.002678849,0.003900775,0.002065531,0.00258991
715.2000122,0.000988052,0.003002983,0.003094248,0.000700106,0.000247463,0.000401263,-0.001545126,0.002449182,0.000404242,0.001092103,0.000550659,0.002372602,0.000560223,0.001560358,0.001525678,0.002361696,0.002612045,0.001902613,-4.92E-06,0.002390067,0.002810427,0.001844091,0.000254404,0.001819136,0.002557517,0.003966314,0.002391004,0.002356882
714.4000244,0.000918343,0.003245044,0.003665137,0.000777923,0.000289579,0.001206485,-0.001204872,0.002141355,0.000616498,0.00175353,0.000804037,0.003463937,0.001298022,0.002283102,0.002165912,0.002849328,0.00334009,0.002488467,0.000509761,0.002436765,0.002621082,0.002289243,0.001292856,0.002236836,0.003280227,0.004859531,0.002674343,0.002829213
713.5999756,0.00077367,0.00362585,0.00367477,0.001252251,0.000104773,0.001301631,-0.001450864,0.002693278,0.000563489,0.001316924,0.000294553,0.00304065,0.001559397,0.002353394,0.00220936,0.002988778,0.003082152,0.00215033,0.000889161,0.002776637,0.002126527,0.003186733,-0.000103946,0.002381009,0.003055926,0.004841993,0.002458684,0.002445408
712.7999878,0.000747609,0.004248435,0.004495506,0.001308927,-5.01E-05,0.001225928,-0.001353227,0.002400401,0.000660231,0.00240683,0.00146661,0.003802316,0.001601979,0.002754988,0.002912728,0.002915021,0.002776663,0.002323829,0.000436709,0.002595405,0.003028059,0.002233037,0.000316416,0.002272641,0.003127464,0.004217799,0.002328435,0.003399309
712,0.000611935,0.00409345,0.003719909,0.000940705,7.82E-05,0.000971447,-0.001317459,0.002111726,0.000803544,0.001602914,0.00135834,0.002883385,0.001426664,0.001918083,0.002452072,0.003297181,0.003012289,0.002608686,0.000362296,0.002710365,0.002883281,0.001459052,5.50E-05,0.002304493,0.003448699,0.004310444,0.001997964,0.002808317
711.2000122,0.000102883,0.003305658,0.003185846,0.00094099,0.000154644,0.000627048,-0.001074749,0.001879135,8.98E-05,0.001465493,0.00087588,0.003180917,0.001190261,0.001605435,0.001476402,0.002425103,0.002542414,0.001629676,-0.000261732,0.002440514,0.002037104,0.001983999,0.000231353,0.002363726,0.002827754,0.004251414,0.001373245,0.002543508
710.4000244,0.001961402,0.003946121,0.003515996,0.001415912,9.89E-05,0.001429651,-0.000562293,0.002739332,0.000780308,0.002574,0.001353718,0.003919399,0.001467415,0.003280097,0.002883724,0.00303236,0.003733486,0.00258228,0.000419452,0.002805034,0.003213383,0.002922865,0.000937955,0.002507317,0.00353262,0.004935844,0.002449417,0.003492849
709.5999756,0.000163811,0.003830075,0.003092293,0.000103012,-0.000253401,0.000330301,-0.00146655,0.002083009,0.000407092,0.0019419,0.000628085,0.002478444,0.000845793,0.002136672,0.001610137,0.002949865,0.002793519,0.001105442,-0.000597038,0.001960258,0.00220655,0.001761328,-8.06E-05,0.001836553,0.002907307,0.003832269,0.001733648,0.002206342
708.7999878,0.00088169,0.003436384,0.003579728,0.000759044,5.56E-05,0.00038494,-0.000848128,0.00307029,0.000236585,0.001531315,0.000396547,0.003182873,0.000651935,0.002344415,0.00185605,0.002560016,0.001973649,0.002277351,-0.000343837,0.002191486,0.002475242,0.000759252,-2.28E-05,0.001974897,0.003023888,0.004238109,0.002023892,0.002248519
708,0.000911702,0.002590509,0.003463676,0.000766201,-0.00034813,0.000402584,-0.001182671,0.002179545,0.000265853,0.001115226,-0.000484367,0.002643063,0.00095474,0.001562411,0.001629338,0.002226142,0.002019731,0.00253692,0.000190899,0.002310322,0.001736897,0.001063765,2.92E-05,0.001955941,0.002473367,0.004197829,0.001523911,0.002246516
707.2000122,0.001344707,0.004048036,0.004355336,0.001416873,0.000153919,0.000826289,-0.001068603,0.002880075,9.97E-06,0.002382102,0.000990205,0.003078293,0.000882494,0.002574651,0.002709246,0.003112916,0.003448542,0.003020109,0.000582488,0.002349308,0.002827571,0.002211442,0.00046117,0.002189457,0.002968135,0.004723876,0.001947828,0.003058089
706.4000244,0.001460974,0.004018982,0.00429881,0.001363429,0.000644625,0.001363092,-0.000830921,0.002798912,0.000310717,0.00217135,0.000583577,0.003128716,0.001772348,0.002120024,0.002437077,0.003273003,0.003100271,0.002689241,0.000390847,0.002426118,0.002309307,0.002111232,0.000667698,0.002573843,0.002966389,0.004771977,0.002523016,0.002720837
705.5999756,0.001901651,0.004448194,0.004551665,0.001696614,0.000418441,0.001588885,-0.000440873,0.003757638,0.000634722,0.002250731,0.001951807,0.003618358,0.001837124,0.003067005,0.002689736,0.003778919,0.004063295,0.002933863,0.000893207,0.003368185,0.002819911,0.00263215,0.001028839,0.00255736,0.003916473,0.004936002,0.002567073,0.003478993
704.7999878,0.001884205,0.003537761,0.004621514,0.001066698,-0.000214179,0.000809665,-0.000847146,0.003468242,0.000707496,0.002203194,0.001048533,0.003762285,0.000889057,0.002946347,0.002002229,0.003485908,0.003293999,0.002881639,0.000569528,0.002466598,0.0024981,0.00268648,0.000824551,0.00249987,0.00327162,0.004746277,0.002326379,0.003497938
704,0.002047169,0.003640598,0.004428318,0.001310693,4.57E-05,0.000813918,-0.00080498,0.002920363,0.00031854,0.002158186,0.001149381,0.00287945,0.000914426,0.00235342,0.001557761,0.003176354,0.002834893,0.00237432,0.000549959,0.002233792,0.001994401,0.002604649,0.000341726,0.00202488,0.00330858,0.00462277,0.002167057,0.002434396
703.2000122,0.001272475,0.004066169,0.004659557,0.000714004,-1.30E-05,0.000948513,-0.000501225,0.002524136,0.000992488,0.002473784,0.000649084,0.002945017,0.001104897,0.002775438,0.00152786,0.003118209,0.002567802,0.001952405,0.00021141,0.002684657,0.001818122,0.002242639,0.000954999,0.001891095,0.00261952,0.004801003,0.00299519,0.002705364
702.4000244,0.0014303,0.004351205,0.004577929,0.000803207,0.000374887,0.000928979,-0.000455406,0.003166106,0.000941457,0.002132458,0.00109898,0.003526122,0.000989193,0.00346866,0.003033168,0.003183395,0.003024045,0.002256924,0.000415384,0.002951038,0.00223681,0.002998422,0.000781294,0.002631161,0.002843752,0.005350003,0.002829161,0.002979603
701.5999756,0.001662105,0.004057887,0.004785848,0.001901573,0.000809354,0.001514612,-0.000184372,0.00353202,0.001780977,0.002587098,0.00212853,0.004045162,0.001504585,0.003472522,0.003305345,0.004127055,0.003861284,0.002589363,0.001152028,0.003490397,0.002623765,0.003336047,0.001651997,0.002915334,0.003562215,0.006311179,0.003678268,0.002742432
700.7999878,0.001902431,0.004184474,0.004986666,0.002549393,0.00103242,0.001315522,-0.00029293,0.003883667,0.000697177,0.00258465,0.001638771,0.00444822,0.001912129,0.003752285,0.002849562,0.003757794,0.003958895,0.002582827,0.001682711,0.003190592,0.002728391,0.00313002,0.00145513,0.003068986,0.003597085,0.006376741,0.003627964,0.003352742
700,0.001371973,0.004415452,0.004188185,0.001661715,3.09E-05,0.000281731,-0.000652044,0.003503809,0.000957438,0.002313601,0.001095814,0.003130489,0.002355762,0.003507593,0.00355128,0.003427017,0.003231821,0.002231164,0.000783576,0.002917236,0.00268549,0.002528276,0.001107077,0.002790106,0.004375626,0.005080576,0.003242227,0.003382064
699.2000122,0.001486896,0.004462917,0.004727251,0.001689728,0.00069168,0.001343487,-0.000476093,0.004088171,0.001472116,0.002899307,0.001374517,0.003954663,0.001285638,0.003231874,0.003121937,0.003433252,0.0038441,0.002801517,0.001323805,0.003487683,0.002469879,0.003146759,0.001330971,0.002374918,0.004241298,0.005216919,0.00341298,0.004059637
698.4000244,0.001907006,0.004618845,0.004902228,0.001845417,8.35E-05,0.000938681,-0.000333645,0.003833706,0.00130402,0.002455899,0.000795972,0.003567722,0.0013888,0.002452853,0.003133148,0.003306545,0.003188115,0.002774761,0.001124102,0.003191791,0.002542388,0.003229865,0.001042436,0.00270849,0.004090105,0.005496629,0.003343246,0.003526069
697.5999756,0.000972381,0.003525652,0.004213225,0.00084211,-0.000801518,0.000338099,-0.001059565,0.002890838,0.000888746,0.00146822,-2.59E-05,0.002201555,0.000850461,0.002205041,0.00171912,0.002779867,0.002616186,0.001890705,-7.61E-05,0.002558662,0.001795065,0.002388453,0.000711541,0.00224472,0.00346639,0.005303226,0.002237955,0.002977544
696.7999878,0.001146344,0.003198545,0.003569314,0.001168328,-0.00095125,0.000334627,-0.001262537,0.002310322,-0.000201812,0.001489233,0.000655176,0.002316828,0.000799525,0.001845131,0.001256171,0.002795238,0.001805749,0.001787969,0.000593971,0.002300043,0.001333464,0.002032084,-0.000165949,0.00233606,0.002904467,0.003878783,0.001587611,0.002560303
696,0.001102743,0.003006685,0.003410736,0.000124219,-0.000740329,-0.000110053,-0.000720171,0.002425936,-0.000219458,0.00136909,0.00025557,0.002877522,0.001317314,0.001777598,0.0018528,0.002735841,0.002632619,0.001527756,-0.000157617,0.002126735,0.001861145,0.002008626,-1.73E-05,0.001867021,0.002238111,0.004478165,0.002788074,0.002674004
695.2000122,0.001615801,0.004139965,0.004804772,0.002009666,0.000233477,0.001217258,-0.000173815,0.003535804,0.001231042,0.002090917,0.001628117,0.003377577,0.001182682,0.003081578,0.002705026,0.003433174,0.003551959,0.002322944,0.000994668,0.003790878,0.002662127,0.003260379,0.001218218,0.002794327,0.003487604,0.005267905,0.003237063,0.003688267
694.4000244,0.001658597,0.004375862,0.003981936,0.001859663,0.000779997,0.000752458,-0.000859185,0.003198624,0.001461935,0.002283414,0.001203915,0.003436879,0.001434456,0.002762334,0.002516611,0.003568036,0.002778747,0.002318337,0.001929601,0.003066588,0.00260504,0.003095109,0.001855478,0.002462121,0.00374158,0.005494584,0.002763845,0.003432913
693.5999756,0.001538173,0.004720264,0.004573665,0.002080174,-0.000180595,0.001077052,-0.0007794,0.003383812,0.001274318,0.002537311,0.000810806,0.003742337,0.001566541,0.003421877,0.002261842,0.003916369,0.002763845,0.00232336,0.000905399,0.003825114,0.003310249,0.00318848,0.002097081,0.001996091,0.004329896,0.005359071,0.002783775,0.003773957
692.7999878,0.001958281,0.00415562,0.003849062,0.000502478,-0.000180439,0.000298438,-0.000800639,0.002373617,0.000640814,0.001703917,0.000163009,0.003289878,0.001382879,0.002079706,0.001938701,0.002534603,0.002472534,0.001972089,0.000132194,0.002511144,0.001904563,0.002555616,0.000928123,0.002548377,0.002540331,0.004941159,0.002302411,0.003645297
692,0.002044203,0.003461119,0.004094495,0.001069215,-0.000346268,6.77E-05,-0.000647857,0.002554236,0.000363928,0.002071435,0.000792678,0.003405049,0.000887864,0.002365783,0.001750723,0.003311501,0.002444288,0.00165961,-0.000322419,0.002233818,0.001884439,0.002038742,0.000503308,0.001264167,0.003435757,0.005207278,0.002277065,0.00346819
691.2000122,0.001213182,0.00424433,0.00399317,0.000875725,0.000185901,0.000151356,-0.001073303,0.002753842,0.000148171,0.00197833,0.000835911,0.002261504,0.001199113,0.002977075,0.001908176,0.003329891,0.002262076,0.002018066,0.000755984,0.002506327,0.002779138,0.002718701,0.00058451,0.002195623,0.003089373,0.00542774,0.002494169,0.003112108
690.4000244,0.001014231,0.003722155,0.003087236,0.000685224,-0.000673083,-0.000172522,-0.000678924,0.002314538,-0.000429443,0.002209933,0.000196752,0.002128972,0.000733321,0.002019341,0.002421641,0.003071385,0.001754674,0.001383217,0.000214156,0.002544133,0.002961046,0.001650853,0.000526296,0.001724474,0.003088435,0.004968992,0.002041655,0.003695838
689.5999756,0.001317132,0.003639789,0.003732311,0.000805515,-0.000492641,0.000687869,-0.001091429,0.002421511,5.08E-05,0.001313004,0.000701558,0.002199656,0.001031589,0.00153412,0.002149887,0.002730215,0.002441893,0.002265433,-9.52E-05,0.00286418,0.002834268,0.002173665,0.000194706,0.001554357,0.002542362,0.005535718,0.001518378,0.003460127
688.7999878,0.001689546,0.003902342,0.003671532,0.001306487,-0.000378133,0.000562763,-0.000970054,0.00261642,0.001147616,0.002374684,0.000740452,0.003522729,0.001154001,0.00308429,0.002219195,0.003062287,0.002409068,0.001879188,0.001249759,0.002892114,0.002245111,0.002989899,0.001168406,0.002301083,0.003680095,0.005480742,0.002313939,0.004078973
688,0.00101872,0.004243363,0.003957249,0.00209833,-3.43E-05,0.000332114,-0.000637466,0.00258991,0.000410227,0.002814205,0.001345304,0.003174033,0.000306572,0.00242099,0.002697602,0.003394717,0.002682573,0.002386683,0.001248098,0.002552908,0.00250703,0.002966832,0.00103299,0.002580223,0.003566496,0.005718575,0.002030523,0.003793124
687.2000122,0.001630534,0.003823912,0.004293738,0.000873027,-0.000109794,0.000825589,-0.00096556,0.002989299,0.00053814,0.001788827,0.000423753,0.002659887,0.000322478,0.002265693,0.002436713,0.003368577,0.002366954,0.00281827,0.000974898,0.002721332,0.002144685,0.002615014,0.00108328,0.002806728,0.00351691,0.005691586,0.002413363,0.003695081
686.4000244,0.00055719,0.003022533,0.003249425,0.000181654,-0.000785343,-0.000128065,-0.000946704,0.002212222,-0.00015829,0.000943766,-0.000581734,0.001415783,0.00027883,0.001038751,0.001593301,0.002549054,0.001511442,0.00187651,0.000268883,0.001260247,0.001590911,0.001777988,0.000161817,0.002031564,0.003132809,0.00499426,0.002054347,0.002307772
685.5999756,0.000404579,0.003404031,0.00336062,0.001145747,-0.000888119,-0.000125115,-0.000957449,0.002812772,0.000209028,0.000682113,-0.000304881,0.002290258,0.000423494,0.001511806,0.001408693,0.002885261,0.001310563,0.00176611,0.000546253,0.001475467,0.002031174,0.001971543,0.000164329,0.00144313,0.002983591,0.005319604,0.002313653,0.002487946
684.7999878,0.000912377,0.003709988,0.003358064,0.000710996,-0.000415944,0.000670446,-0.000605258,0.002727115,5.59E-05,0.001493026,-0.00026644,0.003134478,0.000543376,0.002359562,0.001437131,0.002642359,0.00169347,0.001659402,9.52E-05,0.001668341,0.00220322,0.002290414,0.000617586,0.001935113,0.00346485,0.00510399,0.00249508,0.002561501
684,0.000842551,0.003813179,0.003518214,0.001427729,-0.000664812,0.000230524,-0.000668947,0.002758296,0.000211436,0.001302592,0.000201958,0.002909314,0.000325224,0.001866163,0.002503359,0.003254798,0.001930303,0.001312874,0.000368021,0.002576213,0.002405893,0.002459856,0.000284865,0.001613853,0.002861679,0.005811016,0.003161726,0.00333036
683.2000122,0.001065841,0.003676023,0.003924205,0.001095036,-0.000112072,0.00118263,-0.000122372,0.003243948,0.000592416,0.002513045,0.000655746,0.003119773,0.000928227,0.00220054,0.002449573,0.003812187,0.002659106,0.001846665,0.000675139,0.002796489,0.002663404,0.002982184,0.001768293,0.001935477,0.003374681,0.0056309,0.003121624,0.003305919
682.4000244,0.000732051,0.003724582,0.003600191,0.00107373,-0.000263698,0.000367607,-0.000285894,0.001985871,0.000861407,0.001632768,0.000263496,0.002625249,0.000452619,0.002304805,0.0018071,0.003501461,0.001455363,0.001953497,0.000571783,0.00250565,0.002101633,0.002712918,0.000713148,0.000933674,0.002691116,0.00515643,0.002908011,0.003691086
681.5999756,0.001805593,0.004588838,0.004025122,0.001957865,0.000263806,0.001189197,0.000125436,0.003085385,0.001300022,0.002525099,0.000704099,0.003567253,0.001285612,0.003101731,0.002699634,0.00380558,0.002063554,0.002950621,0.000195768,0.002549314,0.002997822,0.002907307,0.000846415,0.002369375,0.003716358,0.005923498,0.003330803,0.004163539
680.7999878,0.001515183,0.004295804,0.003391508,0.001884361,-0.000306692,0.000658313,-0.000684817,0.002730683,0.000526348,0.00185293,0.000297609,0.002433667,0.000609835,0.002836248,0.002118489,0.002400609,0.001333412,0.001747604,0.000139548,0.002438145,0.001845443,0.003012628,0.000568776,0.001254017,0.003341238,0.005214273,0.00249948,0.003919764
680,0.000644573,0.003944684,0.003693566,0.001336086,5.76E-05,0.000875154,-0.000743533,0.002942203,0.000245624,0.001858025,-0.000240414,0.00290577,0.000701144,0.002531088,0.001362131,0.003456866,0.002394101,0.002275425,0.000744419,0.002572333,0.002554913,0.002184774,0.00083796,0.001838788,0.003328273,0.006039475,0.00240545,0.00375769
679.2000122,0.001286651,0.003874474,0.003279027,0.001231301,1.50E-05,0.000846441,-0.000903412,0.002516872,0.000375923,0.001710414,1.08E-05,0.002976085,0.000500742,0.002051486,0.001682711,0.002942906,0.002096509,0.002001995,0.000131831,0.002563766,0.002163259,0.002169971,0.00079133,0.000953728,0.002948796,0.005566368,0.002267983,0.003786805
678.4000244,0.001588443,0.003529253,0.004633785,0.001635055,0.000442928,0.00134385,-0.000605413,0.002244798,0.00095985,0.001707789,-0.00030364,0.003306806,0.000695802,0.0030321,0.002062097,0.003577771,0.001996065,0.002034711,0.00060421,0.002817462,0.002566917,0.002636994,0.000682554,0.001705658,0.003435001,0.006262644,0.002045582,0.003333569
677.5999756,0.001048793,0.003803595,0.004189387,0.000893908,-0.000700168,0.000190822,-0.001154531,0.002830828,0.000687765,0.002195337,0.000203511,0.002960916,0.001415653,0.001710206,0.001892785,0.003379038,0.001636744,0.002229915,0.000410616,0.002194816,0.002427342,0.00282296,0.000713615,0.001441027,0.002844898,0.005512516,0.002047845,0.003305241
676.7999878,0.001091662,0.003379925,0.003100506,0.000560793,5.44E-05,0.001173078,-0.000872102,0.002319508,0.000211048,0.001554877,-0.000258317,0.002720003,0.000434118,0.002786875,0.001448507,0.002998135,0.001640407,0.001665119,0.000344757,0.002036661,0.001655219,0.002350713,0.000717556,0.001265465,0.002711381,0.005523946,0.001843987,0.003193564
