wavelength (nm),DOMBlank1,DOMSTD24,DOM12226,DOM12229,DOM12430,DOM12454,DOM12480,DOM12832,DOM13036,DOMBlank2,DOM13039,DOM13121,DOM13155,DOM13242,DOM13297,DOM13329,DOM13368,DOM12855,DOM12857,DOMBlank3,DOM12868,DOM12912,DOM12913,DOM12930,DOM12939,DOM12942,DOM12963,DOM12965,DOM13092,DOMBlank4,DOM13093,DOM13095,DOM13096,DOM13097,DOM13110,DOM13139,DOM13142,DOM13210,DOM13665,DOMBlank5
230.3999939,0.006711825,0.427911669,0.200523466,0.192144766,0.535253763,0.231891617,0.100381531,0.511630118,0.312933505,0.025174322,0.36890626,0.12336421,0.823341847,0.326609224,0.084510967,0.102648519,0.231494159,0.620228052,0.857825816,0.033171609,0.283159882,0.623729825,0.444353819,0.350342512,0.172606766,0.111034021,0.646844566,0.303276599,0.346961021,0.0309377,0.462654978,0.504054487,0.167226628,0.348753125,0.455020875,0.508900285,0.370148659,0.095441878,0.184681788,0.032207724
229.5999908,0.007781663,0.432314307,0.203036696,0.196074635,0.539757192,0.235381201,0.103564173,0.520549893,0.326691687,0.027045757,0.373575628,0.126413941,0.83197701,0.330229998,0.084978424,0.105469585,0.24048318,0.628277302,0.870444596,0.032373857,0.289224684,0.629472315,0.448713094,0.354452014,0.174484447,0.114094533,0.653006375,0.307474971,0.350190997,0.031964354,0.467556536,0.509995043,0.170992568,0.351466954,0.459237844,0.516353428,0.375598043,0.097631462,0.186473399,0.033970691
228.7999878,0.007590718,0.436812788,0.203851521,0.197652087,0.54532361,0.239908472,0.103503615,0.524068713,0.334607363,0.025384437,0.376990557,0.126681566,0.840450525,0.332632065,0.084833287,0.105386756,0.246160686,0.634182334,0.879185975,0.032273076,0.290751904,0.636000276,0.450324893,0.358440191,0.173993811,0.11304456,0.65801692,0.308913022,0.352840662,0.029523734,0.470009089,0.512467742,0.1726446,0.355968893,0.461239517,0.517986953,0.379215211,0.096898586,0.188789189,0.033322345
227.9999847,0.004929875,0.441676736,0.204366326,0.197952017,0.552816808,0.242855415,0.102374174,0.530777454,0.347688973,0.025766326,0.379812956,0.127722368,0.845659614,0.334422261,0.087046385,0.106855117,0.25332579,0.637423873,0.885064006,0.032608189,0.293055505,0.641180039,0.457932413,0.361815363,0.175687075,0.114345163,0.664305508,0.311461359,0.35637784,0.029446743,0.472770333,0.518952966,0.175987512,0.357749909,0.466945082,0.523498297,0.380286425,0.097629167,0.190048888,0.03233007
227.1999969,0.006257287,0.44427973,0.207951397,0.200536743,0.556950152,0.247514918,0.105563119,0.537910461,0.362725228,0.026328029,0.384639382,0.13003841,0.854147673,0.341784269,0.086765185,0.109209463,0.263390094,0.646829426,0.892775118,0.032942723,0.296663016,0.647727072,0.463892222,0.367068738,0.17868951,0.117373213,0.671189427,0.315905005,0.358669043,0.028733863,0.478375644,0.526437342,0.179686308,0.363081902,0.470511466,0.529125691,0.385630548,0.098939866,0.192136794,0.035091233
226.3999939,0.005986955,0.447776258,0.208780721,0.203986466,0.565054119,0.252370298,0.109271251,0.543895662,0.376060784,0.02674805,0.391304791,0.131349832,0.864777863,0.344660878,0.087311119,0.111743324,0.272646636,0.652596951,0.899594545,0.033317961,0.299275488,0.654748917,0.46605739,0.37293309,0.178641543,0.116898209,0.676365972,0.316462874,0.361120701,0.0295955,0.483085126,0.529015362,0.183164105,0.365657717,0.47542572,0.532579243,0.389977515,0.099322535,0.19408609,0.032836676
225.5999908,0.006188618,0.453477591,0.212453991,0.206237018,0.569272876,0.255320609,0.107979491,0.548738599,0.392476708,0.027038207,0.394579649,0.133208394,0.870949745,0.34761107,0.08852575,0.111775063,0.283059776,0.660816014,0.910621464,0.034291934,0.302504599,0.660085738,0.470696628,0.377659172,0.18050468,0.119757436,0.686077356,0.319895297,0.365116417,0.031021822,0.488738477,0.536583126,0.187891826,0.372811496,0.480581224,0.536590934,0.394569218,0.100851342,0.195800498,0.033188067
224.7999878,0.005666225,0.460244,0.213675872,0.207694575,0.575593829,0.259492874,0.108696021,0.554567576,0.405002415,0.025216375,0.398331434,0.133503258,0.880722582,0.350156516,0.088119932,0.113371812,0.293878049,0.66225493,0.916822314,0.031811498,0.305545539,0.666453302,0.475038618,0.38299641,0.181234777,0.119027585,0.68810606,0.322116435,0.368097544,0.028524691,0.490703821,0.541381002,0.192884371,0.375186741,0.482209057,0.53870523,0.397386313,0.101057686,0.19581674,0.031456541
223.9999847,0.005984855,0.462376624,0.217003688,0.209849581,0.581611335,0.26384449,0.112011895,0.562215269,0.425377756,0.026189186,0.401832372,0.133977294,0.889202416,0.353983283,0.089076892,0.114876635,0.308326393,0.67260772,0.925358832,0.03270489,0.308258534,0.67339462,0.479470879,0.386603892,0.185171306,0.121278092,0.690598667,0.324554145,0.37244913,0.029853821,0.495072782,0.545056462,0.19811976,0.378769964,0.486252517,0.544816792,0.400893658,0.102696657,0.198357239,0.03239017
223.1999969,0.007263247,0.466612995,0.22073254,0.213400379,0.590312779,0.26936996,0.114551321,0.569860756,0.444553167,0.028127059,0.409112364,0.137023002,0.900496483,0.360078186,0.092474461,0.118220985,0.321240693,0.681171835,0.932508588,0.033388428,0.314954639,0.679237664,0.486032277,0.39191249,0.186973453,0.123967372,0.702997148,0.330528438,0.376234978,0.030110825,0.501510143,0.552323937,0.204351604,0.383679539,0.495205253,0.550989509,0.406944931,0.10438285,0.200977475,0.031454731
222.3999939,0.005929613,0.474688679,0.223193735,0.215624139,0.59685576,0.27499035,0.115980752,0.574807167,0.468484491,0.028972689,0.4107306,0.138459116,0.905942917,0.361992508,0.091660701,0.121074945,0.335519105,0.685131788,0.947168946,0.033298396,0.318161607,0.687745392,0.491281539,0.398483217,0.1879998,0.124846421,0.710729301,0.331020832,0.378803134,0.029628977,0.505269408,0.559169471,0.209357545,0.388361126,0.497235686,0.555548608,0.411263079,0.105873741,0.203539565,0.032079972
221.5999908,0.006821832,0.476175964,0.22363326,0.216624528,0.603665113,0.281277478,0.117558412,0.582792699,0.489523828,0.028030574,0.417149365,0.140170172,0.918836713,0.367255598,0.093580954,0.124206021,0.349885106,0.692272067,0.951846361,0.033260413,0.319425494,0.694278538,0.496249229,0.40351516,0.190186128,0.127267703,0.715376914,0.334550738,0.382779956,0.03147129,0.508587122,0.564912558,0.213843361,0.391842902,0.50165242,0.558731496,0.414446503,0.104951441,0.204844818,0.033986393
220.7999878,0.006797983,0.480101079,0.227763519,0.221035421,0.611355662,0.288504988,0.119602799,0.591013432,0.511711061,0.027719472,0.42380017,0.141820833,0.925921202,0.373399407,0.095346108,0.126024514,0.366331577,0.699239671,0.960793078,0.03368837,0.323982328,0.699207544,0.503317297,0.412327915,0.192799911,0.128583342,0.72252357,0.337234974,0.386967659,0.031324089,0.513288319,0.569822192,0.219396025,0.396691114,0.506027103,0.564410985,0.419336528,0.107527144,0.20649077,0.032453544
219.9999847,0.006711167,0.483761758,0.230386853,0.222897783,0.618740737,0.2934286,0.120781772,0.600827873,0.535609961,0.027215878,0.42685622,0.142726347,0.934203625,0.374504536,0.094780579,0.126507983,0.380471021,0.706605315,0.973573208,0.032872718,0.328820229,0.705166996,0.506655276,0.416026771,0.192291409,0.129729703,0.727062643,0.341487885,0.390350342,0.030889669,0.516420305,0.577418208,0.225917324,0.404572874,0.51073432,0.571291208,0.423301697,0.107053608,0.209378496,0.03371755
219.1999969,0.007075345,0.489946783,0.231963456,0.227303013,0.62687707,0.29888767,0.123577133,0.604229331,0.559129417,0.029311357,0.431242913,0.144789383,0.942359269,0.380524397,0.097961508,0.130429819,0.400301516,0.714625716,0.975892246,0.034948267,0.335697472,0.713977754,0.513080359,0.422765344,0.194461063,0.132771879,0.73490268,0.345600247,0.39441368,0.029365085,0.524999619,0.584764659,0.233571872,0.408542007,0.51570046,0.576966643,0.42773512,0.108926952,0.210877165,0.032966573
218.3999939,0.006694632,0.492278636,0.233493999,0.227862284,0.632161558,0.306331128,0.12580806,0.612945378,0.587352753,0.026755814,0.435348988,0.144396663,0.95089221,0.384446681,0.095807888,0.131729424,0.418009251,0.72286725,0.989344955,0.034444686,0.337056875,0.719720006,0.515580297,0.428665847,0.195985034,0.133057654,0.742086113,0.348115355,0.396922767,0.029517584,0.527347446,0.590078175,0.238815561,0.413354009,0.520218849,0.581287146,0.431531191,0.108519413,0.213786736,0.032889109
217.5999908,0.008887565,0.500476778,0.23845537,0.232891947,0.64170754,0.31318447,0.128599495,0.623517811,0.616614163,0.028120073,0.445239544,0.149477661,0.962295234,0.386891604,0.098581761,0.135113463,0.435545474,0.731501937,0.99724704,0.035873979,0.343478382,0.730439127,0.526480973,0.437263608,0.201840058,0.136022523,0.751273811,0.353329897,0.402635753,0.030965472,0.53327775,0.599141359,0.245483339,0.421710491,0.52813369,0.586826623,0.438327462,0.111712083,0.216910854,0.035093728
216.7999878,0.008329169,0.507241428,0.241106555,0.234238565,0.651730299,0.318882793,0.130241394,0.631593764,0.641584933,0.029589737,0.448921651,0.148966864,0.971788704,0.393816769,0.101520091,0.139749602,0.453333557,0.737425625,1.006200075,0.03508817,0.346600205,0.738365352,0.530333459,0.445623994,0.20133622,0.138027996,0.757196486,0.354675263,0.406274289,0.030651456,0.538975895,0.606916606,0.255660176,0.426703572,0.529807508,0.592274427,0.444401175,0.113829851,0.219678879,0.034135148
215.9999847,0.008297585,0.509402216,0.245036289,0.237689853,0.657082617,0.327119708,0.131724522,0.638542354,0.670636892,0.028836012,0.452040255,0.150681824,0.980327487,0.397498518,0.100679949,0.141169399,0.472628743,0.747561693,1.013718128,0.036255471,0.352788895,0.745706856,0.535464287,0.453393072,0.203090981,0.139898583,0.767677188,0.359003365,0.409538239,0.030998552,0.543814004,0.611215234,0.260300219,0.431109339,0.536644757,0.593986929,0.448398113,0.115224607,0.222646669,0.033349935
215.1999969,0.006597876,0.514395058,0.246823847,0.239320725,0.664958656,0.333691686,0.134237021,0.646698833,0.697874844,0.030169897,0.458061367,0.151658803,0.990336597,0.400438726,0.101500757,0.145547986,0.490790755,0.755317867,1.028071523,0.035395276,0.355708212,0.753461361,0.543856859,0.460237891,0.206388906,0.14401795,0.774629772,0.361614138,0.416066647,0.030983707,0.549604774,0.618656695,0.268710136,0.439712763,0.538232327,0.601416111,0.452521294,0.114387944,0.223659813,0.033956081
214.3999939,0.010454839,0.520286679,0.253705502,0.243901089,0.673284233,0.343408138,0.138004869,0.660637736,0.72634995,0.03165137,0.467493445,0.156208992,1.004720926,0.407326967,0.104594342,0.149620891,0.513109863,0.766819537,1.039036155,0.036818292,0.362290621,0.761592805,0.552065373,0.468696177,0.210037679,0.146016017,0.784205973,0.36678189,0.421842456,0.031597886,0.553231537,0.630615175,0.279463589,0.445967346,0.548054278,0.612548769,0.459764242,0.118013114,0.229438901,0.036366861
213.5999908,0.008294313,0.523677588,0.252208769,0.244707748,0.680635572,0.348099768,0.139951468,0.664158642,0.750317574,0.029996283,0.470152795,0.156227768,1.013782501,0.411725313,0.106223598,0.151660889,0.52857405,0.767941356,1.049667358,0.035585079,0.366691113,0.768101513,0.557723641,0.472281188,0.208900854,0.146860763,0.789859831,0.373054713,0.424914002,0.031488352,0.559542835,0.634165943,0.282599241,0.448317081,0.556453407,0.614861965,0.465025663,0.119344346,0.228985697,0.034838948
212.7999878,0.008597742,0.53125298,0.254699737,0.247985959,0.689980984,0.354887366,0.140436605,0.675404728,0.776892543,0.030837698,0.476442665,0.157517836,1.022176981,0.417241693,0.10524457,0.152585596,0.549056232,0.778111339,1.05420351,0.033912722,0.368608326,0.774737299,0.561879158,0.479904234,0.21254693,0.149026796,0.793835938,0.376290947,0.427794606,0.029544709,0.566096604,0.64274919,0.289367944,0.453969181,0.556840956,0.618245482,0.468831629,0.120687462,0.23112303,0.033051845
211.9999847,0.007276988,0.53427583,0.258635581,0.25088948,0.699145138,0.361351043,0.14383395,0.682293177,0.801691294,0.029245839,0.480712324,0.160110012,1.035769224,0.419347972,0.106090985,0.155611858,0.564744353,0.785314143,1.067073584,0.035855956,0.37363714,0.779971719,0.569102168,0.487398446,0.211751342,0.148750961,0.804909885,0.378851384,0.429016382,0.030438665,0.570462108,0.647440851,0.294340462,0.460900605,0.562129319,0.623618364,0.474462926,0.119192407,0.233043715,0.033803049
211.1999969,0.007125549,0.54067272,0.261347622,0.254841089,0.709585309,0.367497504,0.144953474,0.695562899,0.829657853,0.031793058,0.486162126,0.161801994,1.043049932,0.425849676,0.109396778,0.158550724,0.583397329,0.795820713,1.077986121,0.036539435,0.376584768,0.792889357,0.574260175,0.493850201,0.215903267,0.152077615,0.809554875,0.383380562,0.436849296,0.031423312,0.57982415,0.654299378,0.301781267,0.465922087,0.567648351,0.628275394,0.479198694,0.122394569,0.237552509,0.034502838
210.3999939,0.009841782,0.546170592,0.264893085,0.262360692,0.718232751,0.379986167,0.14852421,0.70169133,0.855018914,0.033035338,0.492546886,0.165842459,1.058975458,0.434146792,0.112759344,0.163935587,0.600282252,0.801214397,1.088426352,0.04067016,0.384679765,0.802392066,0.582835913,0.504386902,0.218600661,0.154228523,0.819134235,0.388374984,0.440766364,0.03440344,0.585384786,0.669553936,0.310342968,0.475336671,0.574932575,0.639559209,0.48630628,0.125989392,0.241794005,0.035425719
209.5999908,0.008300672,0.550591588,0.268625885,0.263207674,0.72674799,0.383018404,0.150773689,0.711036921,0.877281308,0.031693805,0.499417186,0.167397678,1.070197582,0.436457723,0.111916594,0.165067285,0.617958546,0.809370279,1.098033309,0.03802995,0.387040943,0.807493925,0.587624073,0.512253523,0.219944477,0.154971048,0.825474024,0.390257448,0.446132988,0.034182783,0.587120771,0.674780071,0.316740036,0.478276759,0.576817036,0.640718877,0.490021169,0.127325892,0.243299261,0.035482682
208.7999878,0.005435681,0.553296268,0.269082785,0.262444168,0.733146012,0.389153034,0.14844656,0.715985,0.900068522,0.031407841,0.503544748,0.16501379,1.077189922,0.441839963,0.111247942,0.167265892,0.63113302,0.816524923,1.105005383,0.035343491,0.390235126,0.812720358,0.589152157,0.517858267,0.219093174,0.157871559,0.834334433,0.390995383,0.447782606,0.031362068,0.593132138,0.674541295,0.319955468,0.481328607,0.581435919,0.645723522,0.49204734,0.126252592,0.244548887,0.032453489
207.9999847,0.008695922,0.560082674,0.273885548,0.2688649,0.739284456,0.396785349,0.152724028,0.723029733,0.922862411,0.030953767,0.512143433,0.16790843,1.085531592,0.447882921,0.113741346,0.1697274,0.645317137,0.826504111,1.111020088,0.039087776,0.39590326,0.824165165,0.596237183,0.522853732,0.220724881,0.159777895,0.84031713,0.396925837,0.452762127,0.034358721,0.599768698,0.686884522,0.328968078,0.489152134,0.586135984,0.65171653,0.500006199,0.130099952,0.249339193,0.034122128
207.1999969,0.006212434,0.563271523,0.276599735,0.269594401,0.749313414,0.400345802,0.156901255,0.730767191,0.94984889,0.030761391,0.511916637,0.170250669,1.093044043,0.451108933,0.11387036,0.173928052,0.656778157,0.832746446,1.122970939,0.039560076,0.396822542,0.826628745,0.604259193,0.529944599,0.223270521,0.162655383,0.845820725,0.396674752,0.45508036,0.032077298,0.60074538,0.69440788,0.33096686,0.494070917,0.589158237,0.655973733,0.50521332,0.129482389,0.25326407,0.034419972
206.3999939,0.006331561,0.565537334,0.278312057,0.273850679,0.756126285,0.40421024,0.157326654,0.739544988,0.969320059,0.031946938,0.521840334,0.17344977,1.103042841,0.457292467,0.118538283,0.175518781,0.66942662,0.83664608,1.12445581,0.0394869,0.401741386,0.83437407,0.608684897,0.535158992,0.223867565,0.162800163,0.852635503,0.400208801,0.457580626,0.032090258,0.604481578,0.699123681,0.33607021,0.498630256,0.596041977,0.656200171,0.510569453,0.131227225,0.254032403,0.034894798
205.5999908,0.006675994,0.571846187,0.280693919,0.277073503,0.76484257,0.411897063,0.160903409,0.740553677,0.99279356,0.031655155,0.523530245,0.174865484,1.109440804,0.457745194,0.118682236,0.176279262,0.675611019,0.839676023,1.137959838,0.038997658,0.405105054,0.840062738,0.61125046,0.540085435,0.226983026,0.166001841,0.85675478,0.40248093,0.461535752,0.031329375,0.612841129,0.703772724,0.341071755,0.504046679,0.598854065,0.664142549,0.511918008,0.132754058,0.255568355,0.036264617
204.7999878,0.007496396,0.571584046,0.283722431,0.279230595,0.767987728,0.414016396,0.162260205,0.75015974,1.010951757,0.03267416,0.527457655,0.175484538,1.118489981,0.465954065,0.117637962,0.18065761,0.687843025,0.844405055,1.142279863,0.038730193,0.408164769,0.845074356,0.613726556,0.547031879,0.228223279,0.166352838,0.863039136,0.409597069,0.467936993,0.034061171,0.615339756,0.708293974,0.347468197,0.506150723,0.602692068,0.667336941,0.51568687,0.13214384,0.257350028,0.037268892
203.9999847,0.008997121,0.575259745,0.286739409,0.285686076,0.782227337,0.419664413,0.165183514,0.762826264,1.032863617,0.033946816,0.533187866,0.181861728,1.12468648,0.468036205,0.122629471,0.182696208,0.697991848,0.849349022,1.148758054,0.041424565,0.414352596,0.85424161,0.621108532,0.555343151,0.232399494,0.170232967,0.87094295,0.411519796,0.471631259,0.034182809,0.623891771,0.716269434,0.352024287,0.511191905,0.605019987,0.674344063,0.522735059,0.135909841,0.262186259,0.03550493
203.1999969,0.008772067,0.579292119,0.289659053,0.287622452,0.785131514,0.427272558,0.16886434,0.757477403,1.049278975,0.033349626,0.538677156,0.181000978,1.133464575,0.472906113,0.123631015,0.185761526,0.705932617,0.859825194,1.15863061,0.040985961,0.415874898,0.852591455,0.623022497,0.557207942,0.233429477,0.170568153,0.872611821,0.413789898,0.471979976,0.033584796,0.624883354,0.7216627,0.352745205,0.519796908,0.609547675,0.675820112,0.524761319,0.138013557,0.263661236,0.038283471
202.3999939,0.005052631,0.57767266,0.289898068,0.290615261,0.790149868,0.426983714,0.16621162,0.76186502,1.070026755,0.033545449,0.537418246,0.184027746,1.136064172,0.476898253,0.122726537,0.185627028,0.713418782,0.862209439,1.1561445,0.04134031,0.418590993,0.866387546,0.632276952,0.558073938,0.230701402,0.173730895,0.872648835,0.417715848,0.472514778,0.034444857,0.626989722,0.719289243,0.35510543,0.521532416,0.610112488,0.67737633,0.525045335,0.141053006,0.264718831,0.038090024
201.5999908,0.005530186,0.579767168,0.288946837,0.293517858,0.787719369,0.430123597,0.16799593,0.763426125,1.094999075,0.030306716,0.543928325,0.185013056,1.13831687,0.477961332,0.122817345,0.184233189,0.718053877,0.862690568,1.157506824,0.038222607,0.418985784,0.859511912,0.627222359,0.562709808,0.232886896,0.172912225,0.878923357,0.415916264,0.473217845,0.034192447,0.627290428,0.724364817,0.358468175,0.523404419,0.607992649,0.677147985,0.52950263,0.139906764,0.267655551,0.036301032
200.7999878,0.005593769,0.581986964,0.294470787,0.294944167,0.798655689,0.435105622,0.172229499,0.772844374,1.118193746,0.032966435,0.548871279,0.189455062,1.143819451,0.484710485,0.125447467,0.18634747,0.720045328,0.864604771,1.160314679,0.041547887,0.420777768,0.865521729,0.632344842,0.566009581,0.234760657,0.175539136,0.883975923,0.417235553,0.477812797,0.034830898,0.637274385,0.73447001,0.360326797,0.529491663,0.61203903,0.680785656,0.530269802,0.142775819,0.268501371,0.038709421
