	sample	eem_location	X250.3999939	X254.3999939	X280	X284.7999878	X364.7999878	X375.1999817	X400	X410.3999939	Station.Code	latitude	longitude	altitude	Region	lake_area_km2	basin_area_km2	lake_catchm_.	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	Avrenning	ERA5.mean.annual.temperature.2019	ERA5.total.annual.precipitation.2019	ERA5.total.annual.runoff.2019	X2019_ALK	X2019_Al.Il	X2019_Al.R	X2019_Al	X2019_As	X2019_Ca	X2019_Cd	X2019_Cl	X2019_Co	X2019_Cr	X2019_Cu	X2019_DOC.C	X2019_FARGE	X2019_F	X2019_Fe	X2019_Hg	X2019_KOND	X2019_K	X2019_Mg	X2019_Mn	X2019_NH4.N	X2019_NO3.N	X2019_Na	X2019_Ni	X2019_PO4.P	X2019_Pb	X2019_SO4	X2019_SiO2	X2019_TOC	X2019_CNDOM	X2019_TOTN	X2019_TON	X2019_TOTP	X2019_Zn	X2019_pH	X2019_H	X2019_LAL	X2019_ALKE	X2019_ANC	X2019_ANCorg	TOC_TON	Pr?venr	Stasjonskode	Stasjonskode.1	Stasjonsnavn	sUVa	sVISa	SAR	E2_E3	HI	Comp.1	Comp.2	Comp.3	Comp1.R	Comp2.R	Comp3.R	bix	a	m	c	fi	Number	Sample_ID	Survey	dmax	tmax	tmax_h	auc	hauc	width	hwidth	ox_initial	incub_date	Comp1.C	Comp2.C	Comp3.C	dmax.C	a.C	m.C	c.C	Al.C	Cd.C	Co.C	Cr.C	Fe.C	Hg.C	Pb.C
409	DOM13187	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018	0.163395396	0.157173416	0.118252515	0.108688644	0.02762411	0.022004236	0.012992023	0.011743466	826-1-28	59.796	8.354	1076	3	0.057466968	0.9942	5.780222114	1075.438721	1116.939952	1208.716187	0	0	11.98703164	58.65607192	23.5031789	0	5.853717495	25	2.656732082	1328.674683	590.2444458	0.068	18	20	50	0.084	1.2	0.005	0.26	0.023	0.061	0.074	3.7	30	22	73	1.15	0.9	0.06	0.15	1	9	2	0.66	0.054	1	0.047	0.35	1.99	3.9	24.52830189	170	159	4	0.74	6.39	0.407380278	2	40.29747385	88.34175819	74.439	0.024528302	DOM13187	826-1-28	826-1-28	Storsteinvatnet	4.247930173	3.173909834	13.38390312	5.689718662	0.691520531	99.80156869	47.68332839	31.9434034	55.62197737	26.57514353	17.8028791	0.439232681	127.3697737	83.94465271	89.91528807	1.15234327	409	13187	1000_lakes	31.71509218	28.397	29.91866667	131.6330877	131.6330877	2.636833333	2.636833333	246.0399794	191021	26.97339694	12.88738605	8.63335227	8.571646535	34.42426315	22.68774398	24.30142921	13.51351351	0.001351351	0.006216216	0.016486486	19.72972973	0.310810811	0.012702703
410	DOM13189	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191031	0.134729211	0.132569668	0.104078059	0.098882881	0.025879505	0.021533641	0.016877978	0.013092529	826-1-35	60.025	8.401	1089	3	0.054363425	1.0872	5.000315003	1087.174927	1130.317513	1231.772705	0	0	0	82.14337683	12.75929244	0	5.097325154	25	1.546228051	1253.079834	434.5631714	0.252	5	10	20	0.21	4.64	0.004	0.24	0.02	0.08	0.24	3	15	22	34	0.89	2.8	0.13	0.27	1.2	7	2	0.95	0.061	1	0.02	0.45	3.85	3	19.86754967	160	151	3	0.6	7.25	0.056234133	5	229.9904352	282.6147743	271.914	0.01986755	DOM13189	826-1-35	826-1-35	Langtj?rn	4.418988932	4.364176321	10.12559669	5.122573564	0.745893706	43.82998926	28.38483581	12.29501857	51.86376802	33.58760895	14.54862302	0.498267321	62.23466631	42.33387949	37.07517539	1.182153202	410	13189	1000_lakes	6.989244819	18.12833333	21.24779167	86.77785474	86.77785474	13.33675	4.234583333	351.2331049	191018	14.60999642	9.461611937	4.098339523	2.329748273	20.74488877	14.11129316	12.3583918	6.666666667	0.001333333	0.006666667	0.026666667	11.33333333	0.296666667	0.006666667
411	DOM13193	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191021	0.037459249	0.037082574	0.024959494	0.023262688	0.005687316	0.004657209	0.001424368	0.000876287	826-1-20	59.972	8.59	1182	3	0.087377437	0.4626	18.88833474	1182.233154	1192.16537	1219.514893	0	0	0	72.52272867	1.317984606	0	26.15927817	25	1.546228051	1253.079834	434.5631714	0.081	6	10	22	0.083	1.42	0.005	0.17	0.02	0.05	0.05	1.2	4	31	27	0.53	0.98	0.081	0.076	0.63	12	4	0.35	0.05	1	0.093	0.7	0.64	1.6	14.03508772	130	114	2	0.53	6.5	0.316227766	4	53.94041963	75.60778574	69.311	0.014035088	DOM13193	826-1-20	826-1-20	Grysletj?rn	3.090214529	0.730239455	42.31782475	6.520223615	0.627321289	5.167082392	3.650184201	1.795946507	48.68537307	34.3928287	16.92179823	0.538453445	7.738775036	4.878925347	5.003800455	1.175650287	411	13193	1000_lakes	97.58432207	22.31175	24.65754167	835.327751	835.327751	7.074083333	4.23425	319.1283412	191021	4.305901993	3.041820168	1.496622089	81.32026839	6.448979197	4.065771123	4.169833713	18.33333333	0.004166667	0.016666667	0.041666667	22.5	0.441666667	0.0775
412	DOM13195	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018	0.006125353	0.005407762	0.002582345	-0.002273973	-0.005562666	-0.004117929	-0.003324337	-0.002416962	826-2-6	60.117	8.134	1354	3	0.411291637	3.0336	13.55787304	1356.705688	1387.341113	1464.047974	0	0	0	77.28445419	0.689502113	0	22.0260437	24.67	1.2381531	1176.84021	486.6046753	0.062	5	7	12	0.048	0.55	0.004	0.19	0.02	0.05	0.14	0.63	2	37	4.7	0.29	0.52	0.067	0.067	0.58	3	4	0.36	0.05	2	0.018	0.43	0.89	0.83	9.880952381	91	84	1	0.4	6.31	0.489778819	2	33.9617982	35.9460049	32.91	0.009880952	DOM13195	826-2-6	826-2-6	Viktj?rn	0.85837489	-3.836447924	-2.237420935	-0.972152853	-0.420501729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	412	13195	1000_lakes	7.247878924	14.37766667	21.795	42.02589679	42.02589679	4.9955	2.3075	235.7165695	191017	NA	NA	NA	11.50456972	NA	NA	NA	19.04761905	0.006349206	0.031746032	0.079365079	7.46031746	0.46031746	0.028571429
413	DOM13196	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191108	0.392068738	0.38175937	0.294653082	0.280507917	0.109522486	0.09440157	0.070427583	0.065142246	826-605	59.8039992	9.0929826	309	3	1.332688738	122.8164	1.085106499	308.6940002	682.2360271	1341.53479	0	1.180362074	81.05690857	9.810370078	5.88891554	0	2.063443696	18	4.315637112	1332.999268	486.5823059	0.078	73	83	170	0.3	1.84	0.013	0.58	0.095	0.14	0.53	8.3	56	19	340	3.58	1.36	0.2	0.21	39	10	39	0.72	0.25	1	0.089	0.61	3.11	8.5	42.28855721	250	201	6	3.1	6.15	0.707945784	10	50.80039344	114.3948444	84.779	0.042288557	DOM13196	826-605	826-605	Sandvatn	4.599510486	7.848463411	5.860396163	3.485671146	0.734776771	140.4464449	50.85890481	47.19603396	58.88705664	21.32436468	19.78857868	0.455416577	169.9152064	107.6128076	125.9950893	1.294536411	413	13196	1000_lakes	5.84115831	16.35275	22.413	59.08418494	59.08418494	9.93825	3.397416667	435.4480989	191104	16.92125842	6.127578893	5.686269152	0.703754013	20.47171161	12.96539851	15.18013124	20.48192771	0.001566265	0.011445783	0.01686747	40.96385542	0.431325301	0.010722892
414	DOM13211	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191120	0.192441765	0.191317472	0.153590414	0.144970391	0.060305297	0.051545096	0.039996503	0.036486145	833-2-16	59.37	7.768	760	4	0.302846698	2.4364	12.43008939	758.9333496	813.0493351	1063.194092	0	0	72.25162468	6.654615883	6.068671527	0	15.02508573	35	3.661401272	1507.422241	658.1825562	0.049	54	68	140	0.1	0.51	0.008	0.38	0.051	0.05	0.17	4	30	38	74	1.44	0.62	0.021	0.083	3.3	16	12	0.49	0.083	1	0.15	0.34	1.23	4.1	33.60655738	150	122	1	1.8	5.68	2.089296131	14	20.09467965	36.61554481	21.534	0.033606557	DOM13211	833-2-16	833-2-16	Kambetj?rn	4.782936791	9.121536163	5.243565015	3.172482058	0.757747786	88.59295579	38.51051962	27.16722579	57.42694828	24.96295105	17.61010067	0.452161718	110.5881293	69.51898605	78.31347573	1.217122768	414	13211	1000_lakes	18.50773522	1.192083333	12.36679167	45.94370016	45.94370016	0.811666667	0.811666667	384.2322311	191110	22.14823895	9.627629905	6.791806448	4.626933805	27.64703232	17.37974651	19.57836893	35	0.002	0.01275	0.0125	18.5	0.36	0.0375
415	DOM13212	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191120	0.374069004	0.364405393	0.29051879	0.275647818	0.104477077	0.087582558	0.062522273	0.053307208	833-3-3	59.388	8.019	477	4	1.156502544	38.1708	3.029809552	477.7055664	690.0522913	1031.238525	0.044444981	3.291445799	78.18263123	1.818578563	12.87685055	0	3.786049164	25.561	3.718011379	1350.584839	511.2026978	0.101	59	67	170	0.14	1.64	0.009	0.67	0.13	0.096	0.54	7.6	64	16	340	2.46	1.29	0.096	0.2	32	11	39	0.67	0.31	1	0.12	0.54	2.43	7.4	43.52941176	220	170	5	2.6	6.45	0.354813389	8	74.78161039	97.74740557	71.801	0.043529412	DOM13212	833-3-3	833-3-3	èmlivatn	4.794807797	7.014106255	6.835949759	3.48789806	0.756431774	164.6654382	55.44648992	57.41052928	59.33409488	19.97910023	20.68680489	0.431424881	199.9383025	122.6385037	145.7702436	1.254646815	415	13212	1000_lakes	8.212267105	15.84625	17.40579167	67.5878407	67.5878407	7.504666667	3.371916667	361.3312835	191112	21.66650503	7.295590779	7.554017011	1.080561461	26.30767138	16.13664522	19.18029521	22.36842105	0.001184211	0.017105263	0.012631579	44.73684211	0.323684211	0.015789474
416	DOM13233	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.016471572	0.018217955	0.011174868	0.013371864	0.002796487	0.00186188	0.001842146	0.000312204	834-1-12	59.61075187	7.54322131	1106	3	0.070087329	21.5018	0.325960285	1105.169922	1280.623725	1462.447144	0	0	0	87.45406342	0.093741361	0	12.45219529	31.846	2.394525051	1520.849487	711.6577148	0.054	8	12	26	0.03	0.44	0.007	0.4	0.02	0.05	0.05	0.32	2	54	8.3	0.26	0.54	0.027	0.091	1.3	2	33	0.42	0.053	1	0.024	0.38	1.03	0.6	14.63414634	76	41	1	0.79	6	1	4	25.45743003	26.99414352	24.81	0.014634146	DOM13233	834-1-12	834-1-12	Hemletj?rnane	5.69311095	0.97563762	58.35272064	6.514585903	0.73399369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	416	13233	1000_lakes	9.711024039	17.90025	21.273125	101.4518279	101.4518279	10.16716667	3.95525	300.6848669	191018	NA	NA	NA	30.34695012	NA	NA	NA	81.25	0.021875	0.0625	0.15625	25.9375	0.8125	0.075
417	DOM13235	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191017	0.03571287	0.037504742	0.026835496	0.025432017	0.001781647	0.001340166	0.001296212	-0.000353635	834-2-5	59.839	7.699	1177	3	0.220728313	2.0021	11.02483959	1177.401001	1275.95215	1527.173218	0	0	0	86.77686968	2.122117975	0	11.10101238	39.044	2.221429348	1274.99353	446.6797791	0.085	5	8	25	0.04	1.25	0.004	0.26	0.02	0.05	0.077	0.81	4	170	20	0.42	0.95	0.058	0.097	1.3	3	1	0.56	0.05	1	0.015	0.54	1.75	1.1	16.66666667	70	66	1	0.29	6.54	0.28840315	3	58.12066461	77.76280561	73.809	0.016666667	DOM13235	834-2-5	834-2-5	Vonevatn	4.630215066	-0.436586372	-106.054961	21.05060162	0.678101372	10.50007378	7.711525329	3.247289259	48.93111703	35.9362759	15.13260707	0.555114819	15.73416673	10.04137279	9.549971229	1.175087743	417	13235	1000_lakes	76.43302776	28.14333333	29.183375	259.6798527	259.6798527	3.676416667	3.676416667	306.1424776	191021	12.96305405	9.520401641	4.008999085	94.36176267	19.4248972	12.39675653	11.79008794	30.86419753	0.004938272	0.024691358	0.061728395	24.69135802	0.518518519	0.018518519
418	DOM13236	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191031	0.055791224	0.0542889	0.047592463	0.044320137	0.007257074	0.008896982	0.007595278	0.005307944	834-2-12	60.037	7.983	1220	3	0.37751215	2.0229	18.66192844	1219.925659	1251.108013	1362.04541	0	0	0	76.79783592	0.873952217	0	22.32821262	25	0.928979516	1100.57373	538.453064	0.065	5	7	17	0.058	0.63	0.004	0.27	0.02	0.05	0.11	1.1	2	50	13	0.33	0.61	0.092	0.092	0.46	5	2	0.45	0.05	1	0.022	0.35	0.85	1.3	14.13043478	99	92	2	0.27	6.37	0.426579519	2	37.13341056	46.24335579	41.467	0.014130435	DOM13236	834-2-12	834-2-12	Torstj?rni	4.935354517	4.825403357	10.22785901	7.480825191	0.816375667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	418	13236	1000_lakes	55.68468057	21.80758333	29.17416667	251.0599885	251.0599885	3.017333333	3.017333333	280.182111	191017	NA	NA	NA	50.62243688	NA	NA	NA	15.45454545	0.003636364	0.018181818	0.045454545	11.81818182	0.3	0.02
419	DOM13238	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191031	0.042121746	0.042368534	0.039522876	0.036701158	0.004695638	0.005142844	0.004784536	0.005770824	834-2-28	59.96952133	7.7877613	1364	3	0.17910414	0.7983	22.43569331	1367	1383.642616	1463.158936	0	0	0	75.43406489	0	0	24.56591918	27.233	0.849206567	1191.630005	663.2797852	0.061	5	6	14	0.033	0.62	0.004	0.2	0.02	0.05	0.05	0.52	2	160	7.9	0.29	0.65	0.054	0.1	0.68	3	3	0.42	0.05	1	0.02	0.61	1.26	0.67	10.30769231	71	65	1	0.56	6.29	0.512861384	1	32.90272614	40.47293297	37.981	0.010307692	DOM13238	834-2-28	834-2-28	HOH 1367	8.147795015	11.09773861	7.341851616	9.022955642	0.866236203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	419	13238	1000_lakes	5.868447984	12.60183333	21.05858333	44.01404918	44.01404918	7.3275	2.48475	177.3919133	191015	NA	NA	NA	11.28547689	NA	NA	NA	26.92307692	0.007692308	0.038461538	0.096153846	15.19230769	0.557692308	0.038461538
420	DOM13239	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191018	0.001089492	0.001615825	0.000634548	-0.001565666	-0.006987296	-0.006523977	-0.006139609	-0.004919867	834-1-6	59.986	7.388	1385	3	0.081911615	0.368	22.25859101	1386	1394.73587	1425.350586	0	0	0	77.18969555	0	0	22.81030447	44.243	0.766900659	1282.769775	788.598999	0.09	5	5	2.2	0.059	2.61	0.015	0.27	0.02	0.05	0.18	0.35	2	17	5.1	0.28	1.66	0.047	0.048	0.65	3	3	0.32	0.7	1	0.01	3	0.45	0.53	12.04545455	50	44	1	0.38	6.68	0.208929613	0	63.33672507	79.23233147	77.217	0.012045455	DOM13239	834-1-6	834-1-6	HOH 1387	0.461664385	-14.05676187	-0.328428687	-0.231251893	-0.968957231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	420	13239	1000_lakes	10.32075975	23.02216667	25.5075	106.1060359	106.1060359	4.36125	4.36125	360.5328835	191018	NA	NA	NA	29.487885	NA	NA	NA	6.285714286	0.042857143	0.057142857	0.142857143	14.57142857	0.8	0.028571429
421	DOM13242	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191107	0.28380472	0.277045612	0.223171313	0.207712953	0.081643255	0.072085955	0.055407514	0.052842765	834-2-8	59.629	7.879	644	3	0.14615198	2.0663	7.073124897	643.7467041	721.2780816	896.3093262	0	0.229307138	84.01398499	0	8.541894147	0	7.214814134	29.313	2.389520168	1287.569702	467.1436157	0.149	22	25	73	0.086	2.97	0.005	0.53	0.055	0.09	0.34	5.4	40	22	150	1.8	1.93	0.13	0.25	4.9	13	9	0.82	0.22	2	0.054	0.73	2.69	5.6	26.92307692	230	208	3	0.99	6.75	0.177827941	3	124.3994927	177.8997918	157.931	0.026923077	DOM13242	834-2-8	834-2-8	Fetveittj?rn	5.130474303	9.785697293	5.24282956	3.393368026	0.749742801	53.47733132	25.36366369	16.71509781	55.96433439	26.54321974	17.49244587	0.445210025	68.54427715	45.82045539	47.20469029	1.179304368	421	13242	1000_lakes	4.689966214	19.34441667	25.58220833	54.68318394	54.68318394	8.316	3.524166667	344.4122287	191104	9.903209504	4.696974757	3.095388483	0.868512262	12.69338466	8.485269517	8.741609313	13.51851852	0.000925926	0.010185185	0.016666667	27.77777778	0.333333333	0.01
422	DOM13243	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191108	0.196050409	0.191029314	0.154975999	0.146996755	0.061745983	0.055263408	0.044973564	0.041793221	834-3-14	59.679	8.13	697	3	4.032678296	72.2912	5.578380627	696.9273682	928.0216015	1290.85083	1.500496274	2.324318571	46.71592102	23.7599214	18.80811945	0	6.891223279	25	2.656732082	1328.674683	590.2444458	0.135	15	19	58	0.064	2.93	0.007	0.77	0.02	0.094	0.36	3.4	23	59	49	1.15	1.88	0.25	0.29	3.7	7	113	0.88	0.13	2	0.012	0.7	2.62	3.4	28.33333333	240	120	3	1.1	6.76	0.173780083	4	109.9689021	170.876471	158.811	0.028333333	DOM13243	834-3-14	834-3-14	Lognvikvatn	5.618509227	12.29212374	4.570820587	3.093793398	0.769498418	56.14804838	29.83204262	17.25644861	54.38776677	28.89678667	16.71544656	0.470384772	74.81802686	48.6976926	49.68493474	1.191772911	422	13243	1000_lakes	9.539892176	15.61925	22.998625	70.02676139	70.02676139	6.794916667	2.991666667	269.3346759	191102	16.51413188	8.774130182	5.075426062	2.80585064	22.00530202	14.32285076	14.6132161	17.05882353	0.002058824	0.005882353	0.027647059	14.41176471	0.338235294	0.003529412
423	DOM13262	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191121	0.062261349	0.056042308	0.038636832	0.03670968	0.01665997	0.01116585	0.009232629	0.010289235	1114-3-4	58.68	6.17	166	5	2.775085804	256.9546	1.079990708	166.5485382	545.530219	1017.244873	0.037826151	5.066081903	19.41334424	59.83572422	0.894492512	0	14.75253105	70.098	6.294091702	1986.942261	1257.058472	0.062	21	25	64	0.078	0.97	0.015	4.54	0.03	0.05	0.18	1.3	13	10	13	0.71	2.57	0.19	0.42	2.6	19	250	2.88	0.11	2	0.15	1.01	1.3	1.5	29.41176471	320	51	2	2	6.17	0.676082975	4	33.9617982	47.50362007	41.044	0.029411765	DOM13262	1114-3-4	1114-3-4	Hofreistëvatnet	4.310946734	7.914795799	5.446693564	3.363890157	0.655035118	26.20905542	11.77071865	9.778471191	54.87859798	24.64646384	20.47493818	0.525430991	34.21303353	21.21382348	23.68365332	1.236702743	425	13262	1000_lakes	10.07189287	17.342	19.43425	62.76656976	62.76656976	5.24825	2.56075	267.4216753	191112	20.16081186	9.054398962	7.521900916	7.7476099	26.3177181	16.31832576	18.21819486	49.23076923	0.011538462	0.023076923	0.038461538	10	0.546153846	0.115384615
424	DOM13263	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191125	0.13359882	0.129959949	0.105271258	0.100820825	0.045100227	0.042555761	0.032231953	0.032102496	1114-1-33	58.693	6.457	686	5	0.050377828	0.5807	8.675362159	684.8782349	723.0632857	784.2202148	0	0	0	85.21291233	0	0	14.78708766	94.966	5.166345119	2051.387695	1254.338013	0.048	39	56	84	0.14	0.27	0.014	2.62	0.045	0.056	0.12	2.3	20	8	57	1.93	1.52	0.057	0.21	1.7	18	54	1.79	0.091	1	0.38	0.54	0.67	2.4	24.48979592	170	98	2	1.6	5.64	2.290867653	17	19.01610061	22.34815688	12.906	0.024489796	DOM13263	1114-1-33	1114-1-33	HOH 690	5.650432569	13.95760699	4.048281752	2.881580815	0.775783815	37.8733436	14.70744288	16.07000447	55.16810961	21.42355926	23.40833113	0.519173209	50.36965817	25.77938146	35.19881788	1.268346012	426	13263	1000_lakes	139.4628567	10.62325	18.2805	894.0826564	894.0826564	6.059333333	2.788833333	256.1374462	191115	16.46667113	6.394540383	6.986958465	60.63602465	21.89985138	11.20842672	15.30383386	36.52173913	0.006086957	0.019565217	0.024347826	24.7826087	0.839130435	0.165217391
425	DOM13266	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191122	0.144022352	0.139875344	0.110768638	0.102806143	0.030290796	0.027352049	0.014844154	0.012538401	1114-1-8	58.733	6.461	704	5	0.051178363	0.4427	11.56050671	702.8421631	740.3683081	815.9735107	0	0	0	87.64827742	0	0	12.35172215	100	5.166345119	2051.387695	1254.338013	0.039	42	51	78	0.12	0.26	0.012	2.58	0.057	0.067	0.17	2.8	29	8	120	2.21	1.54	0.038	0.21	2.1	22	34	1.72	0.085	1	0.29	0.47	0.74	3	26.31578947	170	114	4	1.7	5.24	5.754399373	9	9.15730999	22.61725363	10.851	0.026315789	DOM13266	1114-1-8	1114-1-8	HOH 710	4.995548001	4.478000371	11.15575611	4.617750681	0.734984023	49.36204533	18.28968554	20.84810301	55.7764271	20.66635014	23.55722276	0.449131381	63.3163427	34.31024589	45.51998244	1.240785903	427	13266	1000_lakes	37.97313515	18.28058333	21.15920833	372.5549067	372.5549067	10.2685	3.16925	406.3794178	191113	17.6293019	6.53203055	7.445751075	13.56183398	22.61297953	12.25365925	16.25713659	27.85714286	0.004285714	0.020357143	0.023928571	42.85714286	0.789285714	0.103571429
426	DOM13284	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191003	0.01176798	0.012857079	0.006750738	0.009036035	0.013279607	0.014073571	0.007970018	0.007888603	1129-2-12	59.155	6.719	1029	5	0.123687533	0.3697	33.45618972	1027.767944	1051.209832	1101.508789	0	0	0	65.97363149	0	0	34.02636852	85	3.505853176	2004.684204	1064.087524	0.043	7	10	25	0.038	0.21	0.009	1.72	0.023	0.05	0.11	0.38	2	6	3.7	0.53	1.01	0.048	0.15	1.4	3	58	1.19	0.087	1	0.13	0.38	0.21	0.56	8.115942029	130	69	4	1.1	5.55	2.818382931	3	13.58114704	15.45236942	13.335	0.008115942	DOM13284	1129-2-12	1129-2-12	HOH 1029	3.383441761	20.75948077	1.629829666	0.96818219	0.702806206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	428	13284	1000_lakes	119.1071596	14.29991667	25.15166667	358.1771485	358.1771485	2.003083333	2.003083333	428.7642424	191002	NA	NA	NA	313.4398937	NA	NA	NA	65.78947368	0.023684211	0.060526316	0.131578947	9.736842105	1.394736842	0.342105263
427	DOM13286	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191021	0.015788374	0.013043298	0.008109285	0.005922375	0.001442548	0.001801334	0.001026739	0.001151055	1129-1-23	59.124	6.759	1100	5	0.128555547	0.8755	14.68367188	1101.658447	1157.762421	1236.005371	0	0	0	84.81697647	0	0	15.18303231	79.225	3.512780666	2006.32666	1145.316284	0.043	5	5	22	0.04	0.14	0.006	1.17	0.02	0.05	0.05	0.28	2	3	3.7	0.86	0.82	0.043	0.12	0.94	3	56	0.86	0.059	1	0.15	0.34	0.26	0.46	7.540983607	120	61	1	0.83	5.45	3.548133892	0	13.58114704	11.4996687	9.721	0.007540984	DOM13286	1129-1-23	1129-1-23	HOH 1102	4.65832081	4.110911676	11.33160033	9.041845287	0.454055036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	429	13286	1000_lakes	8.288626922	13.43883333	24.59583333	41.42301187	41.42301187	3.955666667	2.916	247.7935759	191001	NA	NA	NA	29.60223901	NA	NA	NA	78.57142857	0.021428571	0.071428571	0.178571429	13.21428571	3.071428571	0.535714286
428	DOM13287	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191104	0.22511782	0.22094916	0.181476133	0.175893756	0.077366149	0.068667101	0.053697875	0.050769743	1129-1-32	58.904	6.183	325	5	0.033909433	3.7467	0.905047977	320.5262756	457.0887448	650.0560303	0	16.57260345	16.53227521	56.54530666	2.365353921	0	7.984461056	61.049	6.483788967	2024.282959	1180.260132	0.089	53	65	140	0.084	1.52	0.008	5.91	0.081	0.17	0.21	3.3	36	13	110	1.77	3.31	0.35	0.64	3.8	16	141	3.84	0.22	3	0.21	1.3	2.21	3.5	26.31578947	290	133	7	2.1	6.3	0.501187234	12	62.29427609	101.7797858	88.742	0.026315789	DOM13287	1129-1-32	1129-1-32	Oalandstj?rna	6.695429101	15.38477071	4.351984977	2.855889329	0.796082484	82.20979768	26.39557315	33.18836911	57.97843947	18.61547143	23.4060891	0.450074602	102.5886679	59.03884499	72.34253072	1.206606612	430	13287	1000_lakes	4.313766555	21.49958333	27.54704167	38.98922399	38.98922399	8.366416667	8.366416667	267.5881125	191104	24.9120599	7.99865853	10.05708155	1.307201986	31.08747513	17.89055909	21.92197901	42.42424242	0.002424242	0.024545455	0.051515152	33.33333333	0.536363636	0.063636364
429	DOM13290	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191105	0.07730138	0.077902567	0.064890136	0.062179022	0.021065011	0.017609409	0.019332186	0.019891528	1129-2-53	58.973	6.415	777	5	0.184013237	2.2468	8.190014089	777	845.4765889	936.8220825	0	0	0	87.70523031	0	0	12.29476838	97.273	4.786309719	2035.924683	1148.869629	0.051	16	25	53	0.048	0.47	0.005	2.41	0.02	0.055	0.088	0.9	7	9	8	0.96	1.26	0.048	0.22	0.92	11	23	1.69	0.05	1	0.19	0.42	0.61	1	19.60784314	85	51	1	1.2	5.64	2.290867653	9	22.24533485	38.70634417	34.525	0.019607843	DOM13290	1129-2-53	1129-2-53	Svartavatnet	8.655840821	22.10169821	3.916369113	3.69819726	0.798163969	22.38481387	11.52495661	8.956035227	52.22067683	26.88613084	20.89319232	0.573692697	31.08552809	17.25139948	21.01930869	1.282060005	431	13290	1000_lakes	8.517460877	24.33991667	24.036375	76.06616603	76.06616603	8.772666667	4.766666667	398.1378773	191031	24.87201541	12.80550734	9.951150252	9.463845419	34.53947566	19.16822164	23.35478744	58.88888889	0.005555556	0.022222222	0.061111111	8.888888889	1.066666667	0.211111111
430	DOM13292	C:/Users/CBG/R/Projects/100 lakes StarDOM/FluorescenceEEM/191105	0.082961534	0.082604379	0.067430206	0.064549894	0.021379613	0.018231727	0.020067193	0.019467494	1129-1-13	59.0399926	6.30813732	698	5	0.057758498	0.2683	21.52758023	698.2070313	733.9737234	830.7547607	0	0	0	77.40327149	0	0	22.59672854	83.288	6.483788967	2024.282959	1180.260132	0.045	16	37	72	0.051	0.24	0.004	3.7	0.02	0.05	0.05	0.93	7	12	5.7	0.89	1.86	0.083	0.26	1	12	84	2.39	0.05	1	0.28	0.61	0.63	1.1	25	140	44	1	1.1	5.47	3.388441561	21	15.76474827	17.23548979	12.643	0.025	DOM13292	1129-1-13	1129-1-13	Tvaravatnet	8.882191299	20.93278933	4.243195285	3.863698505	0.781434287	25.26176075	11.52615102	10.66281361	53.23788108	24.29077939	22.47133953	0.555183192	34.56855838	18.07734978	23.26042035	1.208653592	432	13292	1000_lakes	4.821340737	19.98033333	27.20745833	34.86552263	34.86552263	2.941	2.941	265.2889087	191102	27.1631836	12.39371077	11.46539098	5.184237352	37.17049288	19.43801051	25.01120468	77.41935484	0.004301075	0.021505376	0.053763441	6.129032258	0.956989247	0.301075269
