station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	comment_land cover	Avrenning	Avrenning 1961-1990	ERA5 mean annual precipitation 1981 - 2010	ERA5 mean annual runoff 1981 - 2010	ERA5 mean annual temperature 1981 - 2010	ERA5 mean annual temperature 1995	ERA5 mean annual temperature 2019	ERA5 total annual precipitation 1995	ERA5 total annual precipitation 2019	ERA5 total annual runoff 1995	ERA5 total annual runoff 2019	NILU mean total N deposition 1992 - 1996	NILU mean total N deposition 2012 - 2016	NILU mean total S deposition 1992 - 1996	NILU mean total S deposition 2012 - 2016	station_id 2	station_code	station_name	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	rr_2w_19	rr_1m_19	rr_2m_19	rr_6m_19	tg_2w_19	tg_1m_19	tg_2m_19	tg_6m_19	rr_2w_95	rr_1m_95	rr_2m_95	rr_6m_95	tg_2w_95	tg_1m_95	tg_2m_95	tg_6m_95	LakeTemp_19	PredT_Mod1_19	PredT_Mod2_19	PredT_Mod3_19	PredT_Mod1_95	PredT_Mod2_95	PredT_Mod3_95	2019_ALK	2019_Al/Il	2019_IlAl_DOM	2019_Al/R	2019_Al	2019_As	2019_Ca	2019_Ca_e	2019_Ca_TOC	2019_Ca_SO4	2019_Ca_SO4_e	2019_Ca_SiO2	2019_Cd	2019_Cl	2019_Cl_e	2019_Co	2019_Cr	2019_Cu	2019_DOC C	2019_FARGE	2019_F	2019_Fe	2019_Fe_DOM	2019_Fe_TotP	2019_Hg	2019_KOND	2019_K	2019_Mg	2019_Mg_e	2019_Mg_SO4_e	2019_Mn	2019_NH4-N	2019_NO3-N	2019_NO3_totP	2019_Na	2019_Ni	2019_PO4-P	2019_Pb	2019_SO4	2019_SO4_e	2019_SAA	2019_SAA_Alk	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_Pb_TOC	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_Zn	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	2019_CaMg_e	2019_CaMg_SO4_e	2019_CaMg_SO4Cl_e	2019_CaMg_SAA_Alk	station_id 3	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_As	1995_Ca	1995_Ca_e	1995_Ca_TOC	1995_Ca_SO4	1995_Ca_SO4_e	1995_Ca_SiO2	1995_Cd	1995_Cl	1995_Cl_e	1995_Co	1995_Cr	1995_Cu	1995_F	1995_Fe	1995_FeDOM	1995_KOND	1995_K	1995_Mg	1995_Mg_e	1995_Mg_SO4_e	1995_Mn	1995_NH4-N	1995_NO3-N	1995_NO3_totP	1995_Na	1995_Ni	1995_Pb	1995_SO4	1995_SO4_e	1995_SAA	1995_SAA_Alk	1995_SiO2	1995_TOC	1995_Pb_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_Zn	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg	1995_CaMg_e	1995_CaMg_SO4_e	1995_CaMg_SO4Cl_e	1995_CaMg_SAA_Alk	deltaSO4%	del_SO4	del_Ndep	deltaSdep	del_T1m	del_T2m	del_T6m	del_R1m	del_R2m	del_R6m	del_NO3	del_SiO2	del%_SiO2	del_TOC	del%_TOC	del_TON	del_ANC	del_ANCorg	del_LAL	del_IlAl	del_Fe	del_Mg	del_K	del_Na	del_Ca	del_Cl	del_pH	del_H	del_Alke	del_totP	del_TotN	del_NO3_totP	del_CNDOM
3756	1841-1-18	HOH 938	67.055	16.273	938	46677	304.2	Fauske kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.07175222	1.7975	3.991778581	936.869812	1063.826648	1242.917725	0	0	0	95.83579628	0	0	4.164202721	0	0	99.99999901		47.289	1833.447	1236.228394	620.9277344	-1.433791161	-1.879980445	-0.800817847	1388.825562	1400.029053	582.0359497	611.8290405	15.63169165	16.55960029	10.66749844	7.485963818	3756	1841-1-18	HOH 938	2019	3756	39	09.25.2019	16.3	40	10.02.1995	38.73778964	93.52548128	123.920234	417.0961193	0.354506455	3.772303714	6.47021467	3.182711876	32.15483132	39.74397651	210.2522362	542.3290149	-1.012089191	1.380318072	3.195440892	1.122327654	4.8	4.297020262	4.682825873	4.61412198	3.52750464	3.412664828	2.567605687	0.13	5	20	5	2.1	0.078	1.96	97.80439122	7.84	0.920187793	0.736196152	5.444444444	0.004	0.46	12.97492455	0.01	0.05	0.091	0.1	2	8	3.1	12.4	1.55	0.25	1.87	0.043	0.94	77.35033944	0.582233799	0.42	6	1	0.5	0.55	0.13	1	0.014	2.13	132.8509948	145.8973479	250.7054596	0.36	0.25	5.208333333	4.62962963	0.056	55	48	54	2		0.3	6.93	0.117489755	0	104.8081116	143.1955931	141.913		175.1547307	1.318429951	1.201122074	0.698647453	1995	0.106	10	50	10		1.23	61.37724551	6.15	0.585714286	0.468600656	4.24137931		0.6	16.92381463	0.021		0.3	40	18	90	1.38	0.07	0.69	56.77844065	0.433489876	0.8	0	4	1.333333333	0.38	0.2	0.04	2.1	130.9798541	148.189383	228.161484	0.29	0.2	0.2	14.28571429	14.28571429	18	14	14	3	0.8	6.82	0.151356125	0	79.97210108	75.5297846	74.847	118.1556862	0.902090532	0.798869205	0.517859912	1.428571429	0.03	0.927908637	-3.181534623	2.391985642	3.274773778	2.060384223	53.78150477	-86.33200215	-125.2328956	-3	0.07	24.13793103	0.05	25	40	67.66580853	67.066	0	-5	-14.9	0.25	-0.027	0.17	0.73	-0.14	0.11	-0.033866369	24.83601053	-1	37	-0.833333333	-9.656084656
3757	1842-2-6	HOH 162	67.083	14.989	162	46606	162.7A0	Skjerstad kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.292034607	144.549	0.202031565	160.4079895	486.4373244	835.8846436	0.011812071	1.685546677	45.20400698	39.85298018	7.518333022	0	5.727321036	0	0	99.99999997		38.548	774.52	1494.350586	744.3588867	0.776129127	0.342980951	1.440057397	1638.570068	1633.08252	767.4555054	588.7706299	27.90863669	18.48679515	15.47099189	7.361197754	3757	1842-2-6	HOH 162	2019	3757	39	09.25.2019	7.2	43	10.25.1995	25.02758648	54.99417452	89.21291279	309.1588716	3.936529635	7.131602698	9.895213777	6.742540005	80.18777478	113.6679162	170.1245554	351.2672683	1.069524073	1.477705975	3.791277079	5.494157866	7.7	6.668418564	6.479268309	6.71927032	4.896088862	4.367249659	5.524169939	0.643	5	3.125	11	12	0.31	12.5	623.752495	7.8125	9.615384615	7.692787502	13.44086022	0.004	4.28	120.723211	0.018	0.05	0.13	1.3	9	15	41	25.625	20.5	0.44	8.74	0.5	1.74	143.1804156	1.765855079	4.1	9	1	0.5	3.06	0.2	1	0.01	1.3	81.08276679	201.8774064	829.250728	0.93	1.6	16	14.67889908	0.00625	110	100	109	2		0.2	7.69	0.020417379	6	627.3733216	765.5637104	759.481		766.9329106	9.458642581	3.800347834	0.924850452	1995	0.473	11	3.928571429	16	0.184	7.8	389.2215569	2.785714286	4.875	3.900243263	4.333333333		3.3	93.08098045	0.09		0.3	40	192.7	68.82142857	5.99	0.44	1.22	100.3908661	1.005979222	9.9	0	22	2.75	2.48	0.3	0.08	1.6	99.79417452	194.4465835	649.4187345	1.8	2.8	0.028571429	20.28985507	20.28985507	160	138	138	8	0.8	7.02	0.095499259	5	454.972151	480.7462826	471.226	489.612423	4.906222486	2.538493997	0.753924082	-18.75	-0.3	-9.421841542	-8.109794136	5.653896722	6.103936698	1.24838214	-58.67374167	-80.91164262	-42.10839675	-21	-0.87	-48.33333333	-1.2	-42.85714286	-29	284.8174278	288.255	1	-6	-151.7	0.52	0.06	0.58	4.7	0.98	0.67	-0.075081879	172.4011706	-6	-50	-2.25	-5.61095599
3758	1842-2-7	Storoksvatnet	66.941	15.036	544	43929	162.7B	Skjerstad kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.572430957	3.0414	18.82129799	543.3251953	594.3036759	707.0775146	0	0	16.14231323	58.21222434	0.614423309	0	25.03103929	0	0	100.0000002		34.998	1216.52	1494.350586	744.3588867	0.776129127	0.342980951	1.440057397	1638.570068	1633.08252	767.4555054	588.7706299	24.48251249	19.9143469	14.22333125	7.735495945	3758	1842-2-7	Storoksvatnet	2019	3758	39	09.25.2019	39.1	43	10.25.1995	18.45564991	45.44962039	87.32843601	303.3610526	3.491771826	6.578417868	9.304544512	6.027367397	55.69163027	76.42748138	116.3730041	212.9441626	0.655395173	1.105671457	3.410129601	4.806915879	8.3	7.203750681	7.281540534	8.242596263	7.445547174	7.483756149	6.301488507	0.331	5	5	8	12	0.035	6.28	313.3732535	6.28	4.94488189	3.956152262	14.95238095	0.004	3.72	104.9276507	0.01	0.05	0.059	0.67	3	15	3.8	3.8	1.9	0.25	5.11	0.29	1.06	87.22485085	1.101162231	0.32	10	5	2.5	2.39	0.11	1	0.01	1.27	79.21162602	184.4964196	495.0742731	0.42	1	18.18181818	15.38461538	0.01	70	55	65	2		0.2	7.41	0.038904514	3	310.5778536	380.9338371	376.822		400.5981043	5.057314494	2.175516878	0.809167687	1995	0.317	10	10	12		5.2	259.4810379	5.2	2.736842105	2.189610253	10.4	0.03	4.6	129.7492455	0.029		0.4	40	71.1	71.1	4.97	0.35	1.08	88.87060276	0.749927565	0.4	0	22	22	2.51	0.2	0.22	1.9	118.5055822	249.8262563	546.1396419	0.5	1	0.22	12.04819277	12.04819277	105	83	83	1	0.8	7.35	0.044668359	2	296.3133857	295.5735304	292.177	348.3516407	2.939537818	1.403201879	0.637843537	-33.15789474	-0.63	-4.568165596	-6.487835309	5.47274641	5.894414911	1.220451518	-30.97786099	-29.04456805	90.41688999	-17	-0.08	-16	0	0	-18	85.36030679	84.645	1	-5	-67.3	-0.02	-0.06	-0.12	1.08	-0.88	0.06	-0.005763845	14.26446792	1	-35	-19.5	3.336422614
3759	1842-3-14	HOH 472	67.113	14.829	473	804	162.62B	Skjerstad kommune	18	Nordland	9	North (9)	North (9+10)	6-North	1.308557273	8.5346	15.33237965	472.9758911	556.8069271	1008.503967	0	0	6.327671658	74.00541525	0	0	19.66691309	0	0	100		53.834	1554.549	1612.453613	848.6489868	0.746711254	0.308679193	1.447808862	1765.632935	1745.808594	925.333374	714.9382935	27.90863669	18.48679515	15.47099189	7.361197754	3759	1842-3-14	HOH 472	2019	3759	39	09.25.2019	8.3	43	10.25.1995	32.75603854	77.87457121	108.4795948	347.2265811	3.765165412	6.847995433	9.555092909	6.251548974	159.8670908	234.4744213	324.306187	649.3508632	0.678340873	1.093790277	3.471955494	4.925110644	7.3	6.150414539	6.20030574	6.446923063	5.093006526	4.872035404	5.479994967	0.33	5	7.692307692	13	20	0.02	6.72	335.3293413	10.33846154	5.843478261	4.675074199	22.4	0.004	3.32	93.64510761	0.01	0.05	0.05	0.34	4	9	14	21.53846154	7	0.31	4.89	0.24	0.61	50.19543304	0.699811633	0.53	7	1	0.5	2.46	0.069	1	0.01	1.15	71.72706293	165.4435991	475.00277	0.3	0.65	12.5	11.01694915	0.015384615	60	52	59	2		0.2	7.45	0.035481339	8	309.5591709	381.4874669	378.783		385.5247744	5.374885832	2.331255453	0.811626371	1995	0.352	10	8.333333333	14		6.02	300.3992016	5.016666667	5.016666667	4.013583666	10.94545455		2.9	81.79843737				40	55.7	46.41666667	4.34	0.17	0.57	46.90392923	0.626675581	0.5	0	8	2.666666667	1.63	0.1	0.1	1.2	74.84563089	157.2154968	489.1787164	0.55	1.2	0.083333333	10.52631579	10.52631579	122	114	114	3	0.4	7.35	0.044668359	4	331.9632196	315.1809362	311.104	347.3031308	4.640259247	2.217148308	0.709971876	-4.166666667	-0.05	-9.421841542	-8.109794136	5.754205156	6.083137415	1.32643833	-156.5998501	-215.8265922	-302.1242821	-7	-0.25	-45.45454545	-0.55	-45.83333333	-55	66.30653068	67.679	4	-5	-41.7	0.04	0.07	0.83	0.7	0.42	0.1	-0.00918702	-22.40404869	-1	-62	-2.166666667	0.490633363
3760	1845-2-2	Hurrejavrrazat	67.55	16.348	960	45963	303.81	S?rfold kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.796164297	12.1659	6.544228516	952.0546265	1044.597046	1272.361328	0	0	0	86.43343563	0	0	12.95779248	0	0.001138868	99.39236698		65	2685.502	1697.178833	854.2895508	-0.713722706	-1.155981421	0.038171388	1973.199341	1836.247192	1036.198975	821.1322632	20.84225553	16.05995717	15.59575795	8.421709295	3760	1845-2-2	Hurrejavrrazat	2019	3760	39	09.25.2019	7.1	40	10.02.1995	34.99904641	116.3857648	163.1601534	577.4055511	0.944489338	4.321950775	6.889929153	3.506479004	60.53685077	65.06590856	202.53753	438.1433534	-0.691204814	1.718395809	3.483609474	1.298066271	3.4	3.598394191	3.900105543	3.615851552	2.472128443	1.880087094	2.26002999	0.172	5	31.25	5	4.3	0.025	2.29	114.2714571	14.3125	4.490196078	3.592380924	11.45	0.004	0.77	21.71889544	0.01	0.05	0.05	0.1	2	2	2.7	16.875	2.7	0.45	2.02	0.2	0.76	62.53857231	1.966041039	0.97	6	11	11	0.63	0.05	1	0.01	0.51	31.80939313	54.31400285	202.3684895	0.2	0.16	5.517241379	4.571428571	0.0625	46	29	35	1		0.2	7.1	0.079432823	0	148.0544867	176.6194901	175.644		176.8100294	5.558421963	3.303113814	0.873703361	1995	0.131	10	50	10		1.4	69.86027944	7	2.8	2.240139721	8.235294118		0.8	22.56508617			0.3	40	20.2	101	1.32	0.15	0.51	41.96667352	1.345703353	0.7	0	26	13	0.43	0.1		0.5	31.18567954	55.60790856	161.4484994	0.17	0.2		66.66666667	66.66666667	29	3	3	2		6.96	0.10964782	0	105.8405908	99.52544943	98.843	111.826953	3.585843074	2.080471813	0.692647831	2	0.01	-4.782298358	-7.174048659	2.603554966	3.406319678	2.208412733	51.31985628	-39.37737664	139.2621977	-15	0.03	17.64705882	-0.04	-20	32	77.09404066	76.801	0	-5	-17.5	0.25	0.05	0.2	0.89	-0.03	0.14	-0.030214996	42.21389584	-1	17	-2	-62.0952381
3761	1845-2-21	HOH 903	67.431	16.056	901	46146	166.5D	S?rfold kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.113077492	2.2161	5.102544664	902.1012573	1075.345427	1311.495483	0	0	0	77.00476019	0	17.82866262	5.166577328	0	0	100.0000001		64.583	3252.06	1748.041992	899.2824707	0.02006023	-0.451208502	0.830621362	2041.837402	1865.504395	1101.921753	797.2360229	20.91363312	15.77444682	14.53524641	8.2345602	3761	1845-2-21	HOH 903	2019	3761	39	09.25.2019	24	40	10.02.1995	38.92588505	121.2953164	164.7533841	625.7031367	1.196282254	4.519631341	7.135276807	3.751068666	54.11673449	58.44542788	232.9685681	542.3804312	-0.49611714	1.953961505	3.729210577	1.562205091	3.3	5.077381141	4.95326698	5.148654705	4.531269108	4.260020671	3.321952149	0.059	5	41.66666667	5	17	0.059	1.11	55.38922156	9.25	0.698113208	0.558525402	3.171428571	0.018	0.95	26.79603983	0.1	0.05	0.05	0.1	2	60	18	150	18	0.31	1.16	0.12	0.13	10.69738737	0.107868687	2.3	5	17	17	0.8	0.64	1	0.82	1.59	99.17046092	127.1807865	157.9622741	0.35	0.12	8.571428571	6.315789474	6.833333333	36	14	19	1		2.7	6.28	0.52480746	0	30.7814876	43.19205225	42.428		66.08660893	0.666394089	0.52463638	0.418369572	1995	0.04	10	50	10		0.49	24.4510978	2.45	0.544444444	0.435582723	2.041666667	0.03	0.8	22.56508617	0.052		0.2	40	17.3	86.5	0.67	0.09	0.06	4.937255709	0.087954468	1.6	0	30	15	0.41	0.3	1.43	0.9	56.13422316	80.84216648	91.11445235	0.24	0.2	7.15	6.060606061	6.060606061	63	33	33	2	2.9	5.99	1.023292992	0	10.27228588	6.076357155	5.397	29.38835351	0.523537191	0.373425812	0.322543271	76.66666667	0.69	-5.139186296	-6.300686213	2.565669836	3.40606623	2.188863575	62.84988849	-68.21518397	83.3227055	-13	0.11	45.83333333	-0.08	-40	-14	37.11569509	37.031	0	-5	0.7	0.07	0.03	0.39	0.62	0.15	0.29	-0.498485532	20.50920173	-1	-27	2	0.255183413
3762	1848-2-4	Synstelvvatn	67.691	14.891	504	45794	169.1	Steigen kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.197723088	1.3604	14.53418759	502.2403564	638.0248456	987.1154785	0	0	0	85.60848429	0	0	14.39152066	0	0	100.0000049		53.676	1889.535	1577.900879	413.3252258	4.526744366	4.000909328	5.323297024	1997.893066	1583.18103	587.0817261	333.2985229	18.84368308	18.84368308	10.9794136	7.860262009	3762	1848-2-4	Synstelvvatn	2019	3762	39	09.25.2019	7.7	43	10.25.1995	44.33356734	161.7682671	187.9192831	521.47358	4.165014905	7.210883047	9.800941445	6.436229884	221.7017992	323.3509839	453.7093923	1039.165706	0.340196122	0.857161834	3.445520115	4.906302305	7.1	6.455029196	6.509410688	6.448644014	5.006454019	4.69832934	5.469676239	0.053	5	13.15789474	5	14	0.023	0.56	27.94411178	1.473684211	0.495575221	0.396484906	1.435897436	0.005	5.06	142.72417	0.03	0.05	0.062	0.1	2	2	2	5.263157895	2	0.71	2.38	0.16	0.35	28.8006583	0.408638013	0.66	5	37	37	3.14	0.082	1	0.047	1.13	70.47963575	215.8466629	240.2350676	0.39	0.38	8.444444444	7.6	0.123684211	87	45	50	1		0.59	6.05	0.891250938	0	24.38840466	28.86474694	27.225		56.74477008	0.805122919	0.266152707	0.236205191	1995	0.036	10	43.47826087	12		0.29	14.47105788	1.260869565	0.223076923	0.17847267	0.852941176		3.9	110.0047951	0.042		0.4	40	23.4	101.7391304	1.83	0.13	0.28	23.04052664	0.284160587	0.5	0	43	43	2.17		0.14	1.3	81.08276679	194.1589904	199.9140515	0.34	0.23	0.608695652	16.42857143	16.42857143	57	14	14	1	0.6	5.68	2.089296131	2	5.755061032	-4.929238921	-5.705	37.51158452	0.462633257	0.196305736	0.187638559	-13.07692308	-0.17	0	-3.119151591	6.353721213	6.35542133	1.529927579	-161.5827169	-265.7901092	-517.6921258	-6	0.05	14.70588235	0.15	65.2173913	36	33.79398586	32.93	-2	-5	-21.4	0.07	0.03	0.97	0.27	1.16	0.37	-1.198045193	18.63334363	0	30	-6	-8.828571429
3763	1848-2-10	HOH 281	67.81	15.56	281	45689	168.62	Steigen kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.10860725	1.9689	5.516138448	281.1166992	554.0713089	910.0632324	0	0	0	94.86196218	0	0	5.138038068	0	0	100.0000003		60.633	2066.123	1625.047485	848.6881714	2.954612255	2.410394192	3.847100735	1908.587158	1682.834229	1035.17334	620.171875	16.84511064	18.27266238	11.35371179	9.419837804	3763	1848-2-10	HOH 281	2019	3763	39	09.25.2019	13.5	43	10.25.1995	40.15422302	154.1557757	190.3085559	566.0843446	4.648639307	7.781822432	10.37457104	7.152622021	172.999267	281.3575308	417.9058518	901.3051688	0.562710003	1.18780942	3.852411072	5.678875222	7.2	7.343991208	7.183064269	7.462985558	5.414492996	4.523586981	5.594099604	0.046	5	13.15789474	8	23	0.022	0.46	22.95409182	1.210526316	0.289308176	0.231460977	0.489361702	0.005	4.27	120.4411474	0.25	0.05	0.34	0.1	2	6	6.2	16.31578947	6.2	0.43	2.2	0.15	0.29	23.86340259	0.240630147	1.2	11	23	23	2.75	0.55	1	0.013	1.59	99.17046092	221.2544655	238.1058631	0.94	0.38	19	12.25806452	0.034210526	54	20	31	1		0.66	5.76	1.737800829	3	16.85139764	15.85394751	13.785		46.81749441	0.472091124	0.21318315	0.196624702	1995	0.033	15	15	33		0.18	8.982035928	0.18	0.15	0.120007485	0.529411765		4.1	115.6460666	0.036		0.2	40			1.92	0.11	0.28	23.04052664	0.307840636	0.4	0	16	16	2.13		0.11	1.2	74.84563089	191.6345547	193.7989122	0.34	1	0.11	28.57142857	28.57142857	51	35	35	1	0.9	5.41	3.89045145	18	2.164357508	-14.30217875	-17.694	32.02256257	0.427848121	0.168104768	0.165236028	32.5	0.39	1.427551749	-1.933873986	6.594013012	6.522159965	1.473746799	-127.2017551	-227.5972959	-335.2208241	7	0.6	176.4705882	-0.62	-62	-4	30.15612626	31.479	-15	-10		0.01	0.04	0.62	0.28	0.17	0.35	-2.152650621	14.68704013	0	3	7	-16.31336406
3764	1848-2-15	Breiddalsvatnan	67.865	15.258	156	45598	169.52	Steigen kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.154138351	2.1902	7.037638177	155.3391113	363.9485892	807.4056396	0	0	34.37775729	52.20837485	0	0	13.41386875	0	0	100.0000009		51.348	2226.37	1539.646484	746.5497437	3.879458427	3.314385891	4.769982815	1843.234741	1558.963135	995.2393799	555.2409668	17.6302641	18.05852962	12.10230817	9.045539613	3764	1848-2-15	Breiddalsvatnan	2019	3764	39	09.25.2019	20.1	43	10.25.1995	41.66345394	157.5507384	192.6840171	549.116773	5.87265409	8.865069193	11.38859126	8.470862449	160.068631	240.3675566	359.4014447	863.4755715	2.432221447	2.970125562	5.286015921	7.105137531	8.6	8.16847299	8.124238907	8.55732017	7.548318489	5.118167784	5.895193657	0.167	5	9.090909091	7	11	0.02	3.59	179.1417166	6.527272727	1.677570093	1.342139786	2.393333333	0.004	6.6	186.1619609	0.025	0.058	0.21	0.4	2	9	3	5.454545455	3	0.35	4.54	0.59	0.64	52.66406089	0.394562097	0.25	4	27	27	3.62	0.28	1	0.01	2.14	133.4747084	321.5652407	464.482194	1.5	0.55	14.1025641	12.79069767	0.018181818	70	39	43	1		0.31	7.07	0.085113804	2	142.9169533	171.9693391	169.825		231.8057775	1.736701883	0.725216471	0.499062785	1995	0.075	10	16.39344262	12		1.13	56.38722555	1.852459016	0.452	0.361622555	0.941666667	0.02	4.3	121.2873382	0.075		0.4	40	20	32.78688525	2.58	0.3	0.42	34.56078996	0.221645258	0.2	0	31	31	2.71	0.3	0.14	2.5	155.9283977	279.4300216	327.0857841	1.2	0.61	0.229508197	19.0625	19.0625	63	32	32	1	0.7	6.58	0.263026799	2	47.65576249	40.92977036	38.863	90.94801551	0.583267813	0.32807667	0.278055544	-14.4	-0.36	0.428265525	-3.056768559	5.894943632	6.102575341	1.365724919	-82.81681813	-166.7174276	-314.3587984	-4	0.3	25	-0.06	-9.836065574	11	131.0395688	130.962	0	-5	-17	0.22	0.29	0.91	2.46	2.3	0.49	-0.177912995	95.26119077	0	7	-4	-6.271802326
3765	1849-2-3	Lilandsvatn	68.068	15.501	2	48034	170.7	Hamar?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.474827178	5.2496	9.04501635	1.913544416	89.74705692	812.5524292	0	13.90661862	63.55135032	3.252922948	9.09005622	0	10.19905093	0	0	99.99999904		45	719.374	1558.958862	360.2915955	4.340252399	3.738580227	5.079919338	1901.74939	1592.48999	499.1238403	293.1327515					3765	1849-2-3	Lilandsvatn	2019	3765	39	09.25.2019	4	43	10.25.1995	37.91469228	143.2938464	186.5219535	574.482152	5.967270606	8.890623465	11.36308062	8.494119396	163.7102968	225.5370365	307.673282	765.7319558	2.440733775	3.072144422	5.373330724	7.14068871	8.6	7.302403192	7.74999544	8.715961822	5.830268644	6.453423414	7.631947791	0.144	5	0.925925926	5	33	0.12	1.7	84.83033932	0.314814815	1.370967742	1.096842605	9.444444444	0.004	14.4	406.1715511	0.017	0.05	0.05	5.3	40	38	240	44.44444444	8.888888889	0.97	6.78	1.24	1.07	88.04772681	1.138442906	7.4	50	5	0.185185185	9.16	0.058	6	0.067	1.24	77.34048525	483.8691792	603.1179979	0.18	5.4	11.86813187	10.69306931	0.012407407	510	455	505	27		1.5	6.79	0.16218101	0	119.2488188	174.1964835	152.297		172.8780661	2.235285511	0.357546562	0.286640536	1995	0.11	19	4.318181818	23		1.17	58.38323353	0.265909091	0.508695652	0.406981906	0.39		5.5	155.1349674	0.029		0.3	40	282.6	64.22727273	3.64	1.29	0.57	46.90392923	0.326961173	6.8	0	23	1.642857143	4.01		0.15	2.3	143.4541259	300.2319504	384.3518783	3	4.4	0.034090909	24.17582418	24.17582418	205	182	182	14	2.8	6.57	0.26915348	4	84.11992783	108.0169877	93.066	105.2871628	0.733943079	0.352615568	0.2739343	-46.08695652	-1.06			5.818479043	5.989749898	1.353430686	-82.24319013	-121.1513286	-191.2498038	-18	-2.82	-94	1	22.72727273	323	66.17949587	59.231	-4	-14	-42.6	0.5	-0.05	5.15	0.53	8.9	0.22	-0.106972471	35.12889093	13	305	-1.457671958	-13.48275487
3766	1849-2-18	HOH 760	67.719	16.352	760	45761	167.DB	Hamar?y kommune	18	Nordland	9	North (9)	North (9+10)	6-North	0.360021195	8.9219	4.035252525	758.631897	925.3456775	1472.504883	0	0	0	84.6851431	0	6.215368997	9.099487852	0	0	99.99999995		69.47	2296.35	1706.681763	861.1765137	0.321830243	-0.091467284	1.102655053	1990.460327	1830.21582	1003.090881	810.1577148	19.98572448	15.917202	15.34622583	8.671241422	3766	1849-2-18	HOH 760	2019	3766	39	09.25.2019	11.4	40	10.02.1995	35.60362409	127.1826924	169.5483665	539.0124257	1.725532213	5.03436496	7.554706245	4.117771142	85.19637875	89.76899993	292.9036933	597.7665106	-0.050896794	2.372747601	4.109403916	1.910726852	4.7	5.267939672	5.121497695	4.55833479	4.53327413	3.969848744	3.277952262	0.062	5	15.15151515	6	60	0.02	0.66	32.93413174	2	1.571428571	1.257221272	0.929577465	0.004	0.98	27.64223056	0.037	0.05	0.05	0.1	2	250	71	215.1515152	71	0.28	0.93	0.21	0.12	9.874511417	0.376947718	1.6	5	2	2	0.91	0.071	1	0.052	0.42	26.19597081	53.98105851	87.94285671	0.71	0.33	8.048780488	7.173913043	0.157575758	48	41	46	1		0.98	6.25	0.562341325	1	33.9617982	51.58491161	50.108		42.80864315	1.63416899	0.795135091	0.486777946	1995	0.047	10	50	16		0.34	16.96606786	1.7	0.566666667	0.45336161	0.566666667		0.7	19.7444504				210	20.2	101	0.66	0.17	0.08	6.583007612	0.175908935	0.9	0	4	2	0.6	0.1	0.04	0.6	37.42281544	57.45298013	75.38806719	0.6	0.2	0.2	9.090909091	9.090909091	26	22	22	2	0.8	6.12	0.758577575	6	17.93508706	21.47002717	20.791	23.54907548	0.629270545	0.411932863	0.312371392	-30	-0.18	-4.068522484	-6.674984404	2.661617359	3.445302329	2.20704429	37.41369247	-123.3553269	-58.75408487	-2	0.11	18.33333333	0.13	65	24	30.11488443	29.317	-5	-5	50.8	0.04	0.04	0.31	0.32	0.28	0.13	-0.19623625	16.02671114	-1	22	0	-1.916996047
